Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
6rza2q,Verunreinigungen,"Wettersteinstraße 43, 76228 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T06:38:00+01:00,2018-10-04T09:21:00+01:00,CALL_115
1wnk28,Verkehrsverstöße,"Marienstraße, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T06:38:00+01:00,2018-10-04T09:18:00+01:00,CALL_115
ftvtnn,Beschilderung und Verkehrsführung,"Neue-Anlage-Straße 22, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T06:40:00+01:00,2018-10-12T08:52:00+01:00,CALL_115
cegopp,115 Abfallsammlung,"Pfinzstraße 84, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T06:41:00+01:00,2018-10-09T12:45:00+01:00,CALL_115
g5padb,Verkehrsverstöße,"Tullaweg 5, 76229 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T06:46:00+01:00,2018-10-04T09:29:00+01:00,CALL_115
tybpgb,115 Abfallsammlung,"Zimmerstraße 4, 76137 Karlsruhe, Deutschland",In Arbeit,2018-10-04T07:04:00+01:00,2018-10-04T13:56:00+01:00,CALL_115
5bnvzk,Verunreinigungen,"Bernsteinstraße 26, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T07:34:00+01:00,2018-10-05T12:07:00+01:00,CALL_115
2sifxv,Verkehrsverstöße,"Moltkestraße 5, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T07:48:00+01:00,2018-10-04T09:33:00+01:00,CALL_115
b8kjeq,Verunreinigungen,"Rüppurr, Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T07:57:00+01:00,2018-10-04T09:35:00+01:00,CALL_115
il4nd7,Verunreinigungen,"Bachstraße 1A, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T07:59:00+01:00,2018-10-04T09:34:00+01:00,CALL_115
wvdd7u,Gefahrenstellen,"Langenbruchweg Langenbruchweg, 76137 Karlsruhe",Abgeschlossen,2018-10-04T08:00:00+01:00,2018-10-04T13:28:00+01:00,MOBILE
ualmcr,115 Abfallsammlung,"Waidweg 24, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T08:17:00+01:00,2018-10-04T14:31:00+01:00,CALL_115
bh9wbw,Straßenbeleuchtung,"Rhode-Island-Allee 47, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T08:25:00+01:00,2018-10-11T11:54:00+01:00,WEB
wzjdxx,Beschilderung und Verkehrsführung,"Hildebrandstraße 5, 76227 Karlsruhe, Deutschland",Behoben,2018-10-04T09:48:00+01:00,2018-10-09T06:03:00+01:00,CALL_115
mirast,Verunreinigungen,"Ettlinger Str. 43, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T09:48:00+01:00,2018-10-05T07:40:00+01:00,CALL_115
xusqm2,Beschilderung und Verkehrsführung,"Hagsfelder Allee 16, 76131 Karlsruhe, Deutschland",Behoben,2018-10-04T10:02:00+01:00,2018-10-08T05:56:00+01:00,CALL_115
zmgbuy,115 Abfallsammlung,"Neufeldstraße 7, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T10:11:00+01:00,2018-10-05T13:50:00+01:00,CALL_115
bibkr3,Verkehrsverstöße,"Neureuter Hauptstraße 250, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T10:23:00+01:00,2018-10-04T12:20:00+01:00,CALL_115
zenku0,115 Abfallsammlung,"Honsellstraße 32, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T10:23:00+01:00,2018-10-05T13:50:00+01:00,CALL_115
uisop7,115 Straßenreinigung,"Killisfeldstraße, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T10:35:00+01:00,2018-10-04T12:43:00+01:00,CALL_115
qen9gv,Bauliche Mängel,Amtsgericht Karlsruhe,Abgeschlossen,2018-10-04T10:40:00+01:00,2018-10-27T17:28:00+01:00,WEB
bcqz6i,115 Straßenreinigung,"Blühwiese, Beiertheimer Allee, 76137 Karlsruhe, Deutschland",In Arbeit,2018-10-04T10:59:00+01:00,2018-10-04T11:25:00+01:00,CALL_115
z67naw,Verunreinigungen,"Sophienstraße 83A, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T11:10:00+01:00,2018-10-05T07:51:00+01:00,WEB
eglgb0,115 Straßenreinigung,"Mehliskopfstraße 7, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T11:16:00+01:00,2018-10-08T12:39:00+01:00,CALL_115
upg0ms,115 Abfallsammlung,"Weinbrennerstraße 77, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T12:15:00+01:00,2018-10-04T12:22:00+01:00,CALL_115
drar7b,115 Abfallsammlung,"Badener Str. 116, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T12:58:00+01:00,2018-10-05T04:50:00+01:00,CALL_115
er5yzz,Bauliche Mängel,"Karlstraße & Mathystraße, 76137 Karlsruhe, Deutschland",Eingetroffen,2018-10-04T13:37:00+01:00,2018-10-04T13:37:00+01:00,WEB
x7cl2f,Ampel,"Haid-und-Neu-Straße 36B, 76131 Karlsruhe",Eingetroffen,2018-10-04T13:40:00+01:00,2018-10-04T13:45:00+01:00,MOBILE
jgbrjt,115 Abfallsammlung,"Gebhardstraße 19, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T13:46:00+01:00,2018-10-04T14:57:00+01:00,CALL_115
nogc5n,115 Abfallsammlung,"Rosenweg 1, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T14:25:00+01:00,2018-10-12T05:12:00+01:00,CALL_115
pzpfxz,Bauliche Mängel,"Feldbergpl., 76199 Karlsruhe, Deutschland",Eingetroffen,2018-10-04T15:08:00+01:00,2018-10-04T15:08:00+01:00,WEB
ovhysd,Ampel,"Rintheimer Str. 92, 76131 Karlsruhe, Deutschland",Eingetroffen,2018-10-04T15:12:00+01:00,2018-10-04T15:19:00+01:00,CALL_115
8nyopz,Ampel,"Karlsruhe Weinbrennerplatz, 76135 Karlsruhe",Eingetroffen,2018-10-04T16:26:00+01:00,2018-10-04T16:29:00+01:00,MOBILE
bch6vx,Beschilderung und Verkehrsführung,"Putlitzstraße 2, 76137 Karlsruhe",Behoben,2018-10-04T18:43:00+01:00,2018-10-09T06:02:00+01:00,MOBILE
ezgk5h,Verunreinigungen,"Kriegsstraße 296, 76135 Karlsruhe",Abgeschlossen,2018-10-04T18:49:00+01:00,2018-10-05T07:42:00+01:00,MOBILE
kwnfbv,Beschilderung und Verkehrsführung,"Gartenstraße 9, 76133 Karlsruhe",Behoben,2018-10-04T18:54:00+01:00,2018-10-15T06:23:00+01:00,MOBILE
hj72s6,Straßenbeleuchtung,"Am Herrenweg 21, 76228 Karlsruhe",Abgeschlossen,2018-10-04T19:59:00+01:00,2018-10-24T04:43:00+01:00,MOBILE
r1iaci,Gefahrenstellen,"Scheibenhardter Weg, 76199 Karlsruhe, Deutschland",Eingetroffen,2018-10-04T20:05:00+01:00,2018-10-04T20:05:00+01:00,WEB
tdq1lq,Verunreinigungen,"Hirschstraße 100, 76137 Karlsruhe, Germany",Abgeschlossen,2018-10-05T04:52:00+01:00,2018-10-05T08:13:00+01:00,WEB
bzu90b,115 Abfallsammlung,"Isoldestraße 13, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T06:01:00+01:00,2018-10-05T11:01:00+01:00,CALL_115
bii23w,115 Abfallsammlung,"Rastatter Str. 39, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T06:12:00+01:00,2018-10-05T12:37:00+01:00,CALL_115
u0usko,115 Abfallsammlung,"Untere Str. 34, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T06:28:00+01:00,2018-10-12T05:19:00+01:00,CALL_115
uksgjr,Verkehrsverstöße,"Curjel-und-Moser-Straße, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T06:38:00+01:00,2018-10-08T09:13:00+01:00,CALL_115
o3sfmz,115 Abfallsammlung,"Egerlandstraße 2, 76228 Karlsruhe, Deutschland",In Arbeit,2018-10-05T06:40:00+01:00,2018-10-05T09:06:00+01:00,CALL_115
ca1hp0,115 Abfallsammlung,"Amalienstraße 77, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T06:42:00+01:00,2018-10-05T14:07:00+01:00,CALL_115
kqahd4,Straßenbeleuchtung,"Ludwig-Dill-Straße, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T06:48:00+01:00,2018-10-11T11:53:00+01:00,CALL_115
l1acmg,115 Straßenreinigung,"Agathenstraße, Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T06:49:00+01:00,2018-10-15T04:51:00+01:00,CALL_115
oqyarw,Ampel,"Killisfeldstraße, 76227 Karlsruhe, Deutschland",Behoben,2018-10-05T07:51:00+01:00,2018-10-17T10:26:00+01:00,CALL_115
ywmmf6,115 Abfallsammlung,"Floridastraße 3, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T08:04:00+01:00,2018-10-11T05:41:00+01:00,CALL_115
ogd3un,115 Abfallsammlung,"Kirchhofstraße 101, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T08:20:00+01:00,2018-10-05T09:04:00+01:00,CALL_115
n5dzsa,Gefahrenstellen,"Rheinhafenstraße 157, 76185 Karlsruhe, Deutschland",Eingetroffen,2018-10-05T08:50:00+01:00,2018-10-09T12:55:00+01:00,CALL_115
l5gkz4,115 Abfallsammlung,"Hörgelstraße 10, 76228 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T09:10:00+01:00,2018-10-16T07:36:00+01:00,CALL_115
8aopzh,Verkehrsverstöße,"Rahel-Straus-Straße, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T09:11:00+01:00,2018-10-05T10:12:00+01:00,CALL_115
qed1bd,Verunreinigungen,,Abgeschlossen,2018-10-05T09:12:00+01:00,2018-10-08T09:50:00+01:00,CALL_115
bjtame,Verunreinigungen,"Auf den Lohn 5D, 76227 Karlsruhe",Abgeschlossen,2018-10-05T09:19:00+01:00,2018-10-31T07:05:00+01:00,MOBILE
jyrz9c,115 Abfallsammlung,"Geigersbergstraße 26, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T09:34:00+01:00,2018-10-12T05:10:00+01:00,CALL_115
dbgwhc,115 Straßenreinigung,"Eugen-Richter-Straße 151, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T09:35:00+01:00,2018-10-08T08:29:00+01:00,CALL_115
ifjwfc,115 Abfallsammlung,"Allensteiner Str. 6, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T09:40:00+01:00,2018-10-09T12:43:00+01:00,CALL_115
maelkk,115 Abfallsammlung,"Litzelaustraße 15, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T09:42:00+01:00,2018-10-09T05:10:00+01:00,CALL_115
7uerxk,Ampel,"Wilhelm-Leuschner-Straße 34, 76189 Karlsruhe, Deutschland",Eingetroffen,2018-10-05T09:45:00+01:00,2018-10-05T10:07:00+01:00,CALL_115
ftlp9j,115 Abfallsammlung,"Kaiserallee 86, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T10:01:00+01:00,2018-10-05T10:48:00+01:00,CALL_115
hdftrf,Verkehrsverstöße,"Untere Str. 42A, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T10:04:00+01:00,2018-10-08T09:14:00+01:00,CALL_115
nvzsku,Verkehrsverstöße,"Untere Str. 38, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T10:07:00+01:00,2018-10-05T10:14:00+01:00,CALL_115
hghqcv,Verunreinigungen,"Mühlburg West, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T10:08:00+01:00,2018-10-08T12:08:00+01:00,CALL_115
isryzk,115 Abfallsammlung,"Neubruchstraße 1A, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T10:54:00+01:00,2018-10-12T05:20:00+01:00,CALL_115
zvqd9w,115 Abfallsammlung,"Neubruchstraße 1A, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T10:56:00+01:00,2018-10-05T12:45:00+01:00,CALL_115
k39m5q,115 Abfallsammlung,"Belchenstraße 43, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T11:15:00+01:00,2018-10-12T05:12:00+01:00,CALL_115
monepe,Verunreinigungen,"Goethestraße 3, 76135 Karlsruhe",Abgeschlossen,2018-10-05T11:54:00+01:00,2018-10-08T11:24:00+01:00,MOBILE
wflji9,Verunreinigungen,"Sachsenstraße 20, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T12:09:00+01:00,2018-10-08T08:44:00+01:00,CALL_115
nq8ek8,Verunreinigungen,"Wasserwerkstraße, Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T12:38:00+01:00,2018-10-08T09:21:00+01:00,CALL_115
thzysm,115 Straßenreinigung,"Sophienstraße 57b, Karlsruhe, Deutschland",Eingetroffen,2018-10-05T12:44:00+01:00,2018-10-08T04:40:00+01:00,CALL_115
p9ep6n,Verunreinigungen,"Rhode-Island-Allee 25, 76149 Karlsruhe",Abgeschlossen,2018-10-05T14:29:00+01:00,2018-10-08T05:08:00+01:00,MOBILE
getpv8,115 Straßenreinigung,"Haid-und-Neu-Straße 18, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T14:33:00+01:00,2018-10-08T08:07:00+01:00,CALL_115
wl3dzm,Verunreinigungen,"Lucas-Cranach-Straße Lucas-Cranach-Straße, 76149 Karlsruhe",Eingetroffen,2018-10-05T14:37:00+01:00,2018-10-08T05:07:00+01:00,MOBILE
y6yvpq,115 Straßenreinigung,"Yorckstraße, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T15:05:00+01:00,2018-10-08T04:13:00+01:00,CALL_115
rc5ac4,Verunreinigungen,"Honsellstraße 26, 76185 Karlsruhe",Abgeschlossen,2018-10-05T15:13:00+01:00,2018-10-08T12:53:00+01:00,MOBILE
wkqn4h,Ampel,"Rheinstraße 127, 76185 Karlsruhe",Behoben,2018-10-05T15:14:00+01:00,2018-10-17T08:13:00+01:00,MOBILE
ze9bnh,Gefahrenstellen,"Donaulandstraße 7, 76228 Karlsruhe",Abgeschlossen,2018-10-05T15:24:00+01:00,2018-10-30T09:17:00+01:00,MOBILE
pcgw0x,Bauliche Mängel,"Striederstraße 19, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T16:12:00+01:00,2018-10-22T08:26:00+01:00,WEB
okdzip,Bauliche Mängel,"Valentinstraße 47, 76189 Karlsruhe",Abgeschlossen,2018-10-05T19:01:00+01:00,2018-10-16T13:03:00+01:00,MOBILE
invkkd,Verkehrsverstöße,"Valentinstraße 47, 76189 Karlsruhe",Abgeschlossen,2018-10-05T19:07:00+01:00,2018-10-08T08:45:00+01:00,MOBILE
frscqw,Straßenbeleuchtung,"Alter Schlachthof 47, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-10-05T19:43:00+01:00,2018-10-11T11:53:00+01:00,WEB
uynuu7,Straßenbeleuchtung,"Krokusweg 17, 76199 Karlsruhe",Abgeschlossen,2018-10-05T21:42:00+01:00,2018-10-11T11:52:00+01:00,MOBILE
a3dikz,Straßenbeleuchtung,"Zum Bergle, 76228 Karlsruhe, Deutschland",Behoben,2018-10-06T05:14:00+01:00,2018-10-08T13:49:00+01:00,WEB
l2nadh,Gefahrenstellen,"Kaiserallee 21, 76133 Karlsruhe",Abgeschlossen,2018-10-06T05:16:00+01:00,2018-10-31T07:08:00+01:00,MOBILE
ofywss,Ampel,"Kaiserallee 13B, 76133 Karlsruhe",Abgeschlossen,2018-10-06T05:20:00+01:00,2018-10-17T08:51:00+01:00,MOBILE
pcqqvk,Gefahrenstellen,"Moltkestraße 29A, 76133 Karlsruhe",Eingetroffen,2018-10-06T05:23:00+01:00,2018-10-06T05:26:00+01:00,MOBILE
id1byd,Beschilderung und Verkehrsführung,"Moltkestraße 20, 76133 Karlsruhe",Behoben,2018-10-06T05:26:00+01:00,2018-10-10T10:45:00+01:00,MOBILE
ke6dzx,Bauliche Mängel,"Hirschstraße 71, 76133 Karlsruhe",Abgeschlossen,2018-10-06T05:29:00+01:00,2018-12-03T14:25:00+01:00,MOBILE
itotnx,Beschilderung und Verkehrsführung,"Sudetenstraße, 76187 Karlsruhe",Abgeschlossen,2018-10-06T09:31:00+01:00,2018-10-12T08:49:00+01:00,MOBILE
jvckcp,Beschilderung und Verkehrsführung,"Sudetenstraße, 76187 Karlsruhe",Abgeschlossen,2018-10-06T09:31:00+01:00,2018-10-08T08:51:00+01:00,MOBILE
jn9yyp,Verkehrsverstöße,"Kaiserallee 27A, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-10-06T11:15:00+01:00,2018-10-18T14:22:00+01:00,WEB
o4oo3y,Verkehrsverstöße,"Markgrafenstraße 22, 76133 Karlsruhe",Abgeschlossen,2018-10-06T11:30:00+01:00,2018-10-08T08:55:00+01:00,MOBILE
jzshkh,Verunreinigungen,76135 Karlsruhe,Abgeschlossen,2018-10-06T14:17:00+01:00,2018-10-31T07:06:00+01:00,MOBILE
a7ig2y,Verunreinigungen,"Mathystraße 17–35, 76133 Karlsruhe",Abgeschlossen,2018-10-06T15:10:00+01:00,2018-10-08T08:58:00+01:00,MOBILE
kbkgg7,Bauliche Mängel,"Waldstraße 14-18, 76133 Karlsruhe, Deutschland",Eingetroffen,2018-10-06T15:53:00+01:00,2018-10-06T15:53:00+01:00,WEB
hlizmv,Verunreinigungen,"Rudolf-Freytag-Straße 11, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-10-06T16:56:00+01:00,2018-10-08T12:50:00+01:00,WEB
kxafld,Verunreinigungen,"Thomas-Mann-Straße 3A, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-10-06T16:58:00+01:00,2018-10-08T12:48:00+01:00,WEB
lzb4ul,Bauliche Mängel,"Rondellplatz, 76133 Karlsruhe",Behoben,2018-10-06T18:33:00+01:00,2018-10-09T07:06:00+01:00,MOBILE
25knfq,Verunreinigungen,"Rheinstraße, 76185 Karlsruhe",Abgeschlossen,2018-10-06T19:00:00+01:00,2018-10-08T12:39:00+01:00,MOBILE
lrvtnu,Verunreinigungen,"Rondellplatz, 76133 Karlsruhe",Abgeschlossen,2018-10-06T19:09:00+01:00,2018-10-08T12:34:00+01:00,MOBILE
31badd,Verunreinigungen,,Eingetroffen,2018-10-06T22:07:00+01:00,2018-10-08T04:27:00+01:00,WEB
qeuagd,Verunreinigungen,"Kriegsstraße 119, 76135 Karlsruhe",Abgeschlossen,2018-10-07T05:12:00+01:00,2018-10-10T11:49:00+01:00,MOBILE
hgdqbo,Verunreinigungen,"Kleinbachstraße, 76227 Karlsruhe",Abgeschlossen,2018-10-07T06:59:00+01:00,2018-10-08T11:38:00+01:00,MOBILE
tkpbo5,Verunreinigungen,"Klara-Siebert-Straße 5, 76137 Karlsruhe",Abgeschlossen,2018-10-07T08:23:00+01:00,2018-10-08T12:14:00+01:00,MOBILE
0cyxo9,Verunreinigungen,"Staudingerstraße 19, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-07T08:58:00+01:00,2018-10-31T07:07:00+01:00,WEB
zxz83n,Verunreinigungen,"Karlsruhe Kühler Krug, Karlsruhe, Deutschland",Abgeschlossen,2018-10-07T09:04:00+01:00,2018-10-31T07:07:00+01:00,WEB
na6f29,Verunreinigungen,"Liststraße 28, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-07T09:18:00+01:00,2018-10-31T07:08:00+01:00,WEB
iw5gr1,Verkehrsverstöße,"Bahnhofstraße 50, 76137 Karlsruhe",Eingetroffen,2018-10-07T10:27:00+01:00,2018-10-07T10:30:00+01:00,MOBILE
fo2mmd,Verkehrsverstöße,"Gustav-Meerwein-Straße 17, 76228 Karlsruhe",Abgeschlossen,2018-10-07T11:43:00+01:00,2018-10-08T13:13:00+01:00,MOBILE
ztoq87,Verunreinigungen,"Veilchenstraße 16–24, 76131 Karlsruhe",Abgeschlossen,2018-10-07T13:09:00+01:00,2018-10-09T12:19:00+01:00,MOBILE
zc6sjg,Gefahrenstellen,"Jakob-Dörr-Straße 9, 76187 Karlsruhe",Abgeschlossen,2018-10-07T14:27:00+01:00,2018-10-08T09:00:00+01:00,MOBILE
er4kfm,Verunreinigungen,"Bocksdornweg, 76149 Karlsruhe",Abgeschlossen,2018-10-07T14:27:00+01:00,2018-10-08T05:51:00+01:00,MOBILE
codgqn,Verunreinigungen,"Karlsruhe Weinbrennerplatz, 76135 Karlsruhe, Alemanya",Abgeschlossen,2018-10-07T14:28:00+01:00,2018-10-31T07:06:00+01:00,WEB
fqg7at,Straßenbeleuchtung,"Am Herrenweg 18, 76228 Karlsruhe",Abgeschlossen,2018-10-07T15:11:00+01:00,2018-10-24T04:42:00+01:00,MOBILE
zutden,Verunreinigungen,"Kärntner Straße Kärntner Straße, 76227 Karlsruhe",Abgeschlossen,2018-10-07T15:57:00+01:00,2018-10-08T05:43:00+01:00,MOBILE
adwgaq,Ampel,"Ludwig-Erhard-Allee, 76131 Karlsruhe",Eingetroffen,2018-10-07T16:02:00+01:00,2018-10-07T16:02:00+01:00,MOBILE
hj4her,Verunreinigungen,"Stuttgarter Straße, 76137 Karlsruhe",Abgeschlossen,2018-10-07T16:17:00+01:00,2018-10-08T07:46:00+01:00,MOBILE
cprylw,Verunreinigungen,76135 Karlsruhe,Abgeschlossen,2018-10-07T16:18:00+01:00,2018-10-31T07:08:00+01:00,MOBILE
q5okmn,Verunreinigungen,"Poststraße 4–8, 76137 Karlsruhe",Abgeschlossen,2018-10-07T16:19:00+01:00,2018-10-08T12:42:00+01:00,MOBILE
absllj,Verunreinigungen,"Keplerstraße, 76185 Karlsruhe",Abgeschlossen,2018-10-07T16:21:00+01:00,2018-10-08T07:50:00+01:00,MOBILE
tinh3z,Ampel,"Lenzenhubweg 14, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-10-07T16:31:00+01:00,2018-10-22T06:30:00+01:00,WEB
nm9xhd,Verunreinigungen,"A8, 76228 Karlsruhe",Eingetroffen,2018-10-07T17:07:00+01:00,2018-10-08T05:00:00+01:00,MOBILE
s0gxs3,Straßenbeleuchtung,"Wachhausstraße 12G, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-10-07T18:39:00+01:00,2018-10-24T04:42:00+01:00,WEB
raisqp,Bauliche Mängel,"L562 22, 76307 Karlsbad, Deutschland",Abgeschlossen,2018-10-07T19:29:00+01:00,2018-10-22T11:30:00+01:00,WEB
28ak25,Straßenbeleuchtung,"Göllnitzer Straße 8A, 76227 Karlsruhe",Abgeschlossen,2018-10-07T22:01:00+01:00,2018-10-24T04:42:00+01:00,MOBILE
whuwls,Verunreinigungen,"Durlacher Allee, 76131 Karlsruhe",Abgeschlossen,2018-10-07T22:52:00+01:00,2018-10-08T12:53:00+01:00,MOBILE
nzjmjn,Ampel,"Karlsruhe, 76187 Karlsruhe",Behoben,2018-10-08T04:57:00+01:00,2018-10-17T08:23:00+01:00,MOBILE
zmuhue,Straßenbeleuchtung,"Am Herrenweg 19, 76228 Karlsruhe",Abgeschlossen,2018-10-08T05:38:00+01:00,2018-10-11T11:51:00+01:00,MOBILE
tebrag,Verkehrsverstöße,"Böhmerwaldstraße 27, 76228 Karlsruhe",Abgeschlossen,2018-10-08T05:39:00+01:00,2018-10-12T08:50:00+01:00,MOBILE
v0xuce,115 Abfallsammlung,"Gürrichstraße 21A, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-10-08T06:00:00+01:00,2018-10-09T23:24:00+01:00,CALL_115
tdpxpt,Verunreinigungen,"Ettlingen Neuwiesenreben, 76275 Ettlingen, Deutschland",Eingetroffen,2018-10-08T06:03:00+01:00,2018-10-08T07:39:00+01:00,WEB
toeuci,115 Abfallsammlung,"Hertzstraße 180b, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-08T06:05:00+01:00,2018-10-09T05:10:00+01:00,CALL_115
c14zxd,115 Straßenreinigung,"Unterfeldstraße, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-10-08T06:14:00+01:00,2018-10-12T04:14:00+01:00,CALL_115
unvrpe,115 Straßenreinigung,"Jahnstraße 4, 76133 Karlsruhe, Deutschland",In Arbeit,2018-10-08T06:21:00+01:00,2018-10-08T07:14:00+01:00,CALL_115
9liv6y,115 Straßenreinigung,"Unterfeldstraße, 76149 Karlsruhe, Deutschland",In Arbeit,2018-10-08T06:24:00+01:00,2018-10-08T07:10:00+01:00,CALL_115
ktd0wj,Beschilderung und Verkehrsführung,"Hohlohstraße 32, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-10-08T06:24:00+01:00,2018-10-12T08:57:00+01:00,WEB
f19wbk,Verkehrsverstöße,"Franz-Abt-Straße 1, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-08T06:35:00+01:00,2018-10-12T09:00:00+01:00,CALL_115
an1xur,Verunreinigungen,"Hertzstraße 56, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-08T06:36:00+01:00,2018-10-08T07:05:00+01:00,CALL_115
fvvmx2,115 Abfallsammlung,"Schützenstraße 110, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-08T06:38:00+01:00,2018-10-09T05:12:00+01:00,CALL_115
9hjolz,Verunreinigungen,"Willy-Brandt-Allee, Karlsruhe, Deutschland",Abgeschlossen,2018-10-08T06:51:00+01:00,2018-10-08T12:22:00+01:00,CALL_115
pbgz1s,Verunreinigungen,"Reinhold-Frank-Straße, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-10-08T06:54:00+01:00,2018-10-08T12:20:00+01:00,CALL_115
4kftp4,Verkehrsverstöße,"Gottesauer Str. 53, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-10-08T06:57:00+01:00,2018-10-08T09:09:00+01:00,CALL_115
px1t3o,Verunreinigungen,"Rondellplatz, 76133 Karlsruhe",Abgeschlossen,2018-10-08T07:03:00+01:00,2018-10-09T12:45:00+01:00,MOBILE
0wrzq1,Gefahrenstellen,"Rhode-Island-Allee 61-63, 76149 Karlsruhe, Deutschland",Eingetroffen,2018-10-08T07:34:00+01:00,2018-10-08T09:46:00+01:00,CALL_115
s59clo,Verunreinigungen,"Paul-Ehrlich-Straße, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-10-08T07:43:00+01:00,2018-10-09T12:22:00+01:00,CALL_115
m9rnwq,115 Abfallsammlung,"Morgenstraße 35, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-08T07:49:00+01:00,2018-10-08T09:32:00+01:00,CALL_115
kvbyvq,Verunreinigungen,"Rondellplatz, 76133 Karlsruhe",Abgeschlossen,2018-10-08T08:06:00+01:00,2018-10-08T11:22:00+01:00,MOBILE
rmrven,115 Abfallsammlung,"Seboldstraße 3, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-10-08T08:17:00+01:00,2018-10-08T09:31:00+01:00,CALL_115
yodp97,Gefahrenstellen,"Eugen-Geck-Straße 14, 76189 Karlsruhe, Deutschland",In Arbeit,2018-10-08T08:46:00+01:00,2018-10-08T10:03:00+01:00,CALL_115
1oxn2l,115 Abfallsammlung,"Rheinstraße 97, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-08T08:56:00+01:00,2018-10-16T11:19:00+01:00,CALL_115
