Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
duanw3,Verkehrsverstöße,"Ludwig-Windthorst-Straße 30-32, 76187 Karlsruhe, Deutschland",Behoben,2015-02-07T22:05:00+01:00,2015-02-09T12:23:00+01:00,MOBILE
dbwt3p,Gefahrenstellen,"Liststraße 2A, 76185 Karlsruhe, Deutschland",Behoben,2015-02-07T22:05:00+01:00,2015-02-11T14:56:00+01:00,MOBILE
ejxett,Gefahrenstellen,"Lindenallee 14, 76189 Karlsruhe, Deutschland",Behoben,2015-02-07T22:04:00+01:00,2015-02-11T14:57:00+01:00,MOBILE
zeusov,Gefahrenstellen,"Durmersheimer Straße 196, 76189 Karlsruhe, Deutschland",Behoben,2015-02-07T22:02:00+01:00,2015-02-11T14:57:00+01:00,MOBILE
3umkpd,Straßenbeleuchtung,"Blankenlocher Weg 22, 76149 Karlsruhe, Deutschland",Behoben,2015-02-07T19:45:00+01:00,2015-02-10T07:57:00+01:00,MOBILE
8rj8jx,Straßenbeleuchtung,"Karlsburgstraße 11-12, 76227 Karlsruhe, Deutschland",Abgeschlossen,2015-02-07T17:31:00+01:00,2015-02-10T07:56:00+01:00,MOBILE
ppjyb5,Gefahrenstellen,"Woerishofferstraße 4, 76189 Karlsruhe, Deutschland",Eingetroffen,2015-02-07T15:48:00+01:00,2015-02-07T15:48:00+01:00,MOBILE
sqlbfc,KA-Feedback Nutzerumfrage,"Saarlandstraße 110, 76187 Karlsruhe, Deutschland",Eingetroffen,2015-02-07T15:43:00+01:00,2015-02-07T15:43:00+01:00,MOBILE
nywgfe,Verunreinigungen,"Kriegsstraße 139, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-02-07T13:22:00+01:00,2015-02-07T13:22:00+01:00,MOBILE
kyoxpz,Beschilderung,"Zehntfeldstraße 117, 81825 München, Deutschland",Abgeschlossen,2015-02-07T11:18:00+01:00,2015-02-09T12:24:00+01:00,MOBILE
ced50z,Gefahrenstellen,"Am Eichelgarten 17, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-02-06T15:59:00+01:00,2015-02-06T15:59:00+01:00,MOBILE
u7rrwm,Verunreinigungen,"Büchiger Allee 19, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-02-06T13:10:00+01:00,2015-02-06T13:10:00+01:00,MOBILE
stcaux,Verunreinigungen,"Kriegsstraße 3, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-02-06T12:40:00+01:00,2015-02-06T12:40:00+01:00,MOBILE
t6dwfo,Straßenbeleuchtung,"Ersinger Straße 6D, 76227 Karlsruhe, Deutschland",Behoben,2015-02-05T19:10:00+01:00,2015-02-13T06:51:00+01:00,MOBILE
w9pe3g,Straßenbeleuchtung,"Grazer Straße 23, 76227 Karlsruhe, Deutschland",Behoben,2015-02-05T19:08:00+01:00,2015-02-10T08:04:00+01:00,MOBILE
iv4ftm,Verunreinigungen,"Fritschlachweg 1A, 76189 Karlsruhe, Deutschland",In Arbeit,2015-02-05T14:26:00+01:00,2015-02-06T08:20:00+01:00,MOBILE
7ubbcd,Verunreinigungen,"Friedrich-Weick-Straße 10, 76189 Karlsruhe, Deutschland",In Arbeit,2015-02-05T14:17:00+01:00,2015-02-05T14:17:00+01:00,MOBILE
qnvxco,Verunreinigungen,"Häusserstraße 1, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-02-05T12:14:00+01:00,2015-02-05T12:14:00+01:00,MOBILE
yhoztj,Ampeln für Fußgänger oder Radfahrer,"Essenweinstraße 45, 76131 Karlsruhe, Deutschland",Abgeschlossen,2015-02-05T12:12:00+01:00,2015-03-17T20:18:00+01:00,MOBILE
qbehe8,Verunreinigungen,"B10, 76185 Karlsruhe, Deutschland",In Arbeit,2015-02-05T11:56:00+01:00,2015-02-06T08:25:00+01:00,MOBILE
fa7mw8,Verunreinigungen,"B10, 76185 Karlsruhe, Deutschland",In Arbeit,2015-02-05T11:56:00+01:00,2015-02-06T08:26:00+01:00,MOBILE
shpjvq,Straßenbeleuchtung,"Lenzenhubweg 1, 76227 Karlsruhe, Deutschland",Abgeschlossen,2015-02-04T20:42:00+01:00,2015-02-05T06:29:00+01:00,MOBILE
9h12qq,Straßenbeleuchtung,"Wikingerstraße 13, 76189 Karlsruhe, Deutschland",Behoben,2015-02-04T19:18:00+01:00,2015-02-10T08:03:00+01:00,MOBILE
0akgiy,Straßenbeleuchtung,"Im Säuterich 12, 76227 Karlsruhe, Deutschland",Behoben,2015-02-04T18:55:00+01:00,2015-02-10T08:03:00+01:00,MOBILE
kmn4d7,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-02-04T15:18:00+01:00,2015-02-04T15:18:00+01:00,MOBILE
fca3uf,KA-Feedback Nutzerumfrage,"Luise-Riegger-Straße 20, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-02-04T14:28:00+01:00,2015-02-04T14:28:00+01:00,MOBILE
2ixpbe,Beschilderung,"Breite Straße 59, 76135 Karlsruhe, Deutschland",Behoben,2015-02-04T06:36:00+01:00,2015-02-06T07:59:00+01:00,MOBILE
cafnlr,Straßenbeleuchtung,"Seldeneckstraße 32, 76185 Karlsruhe, Deutschland",Behoben,2015-02-04T05:08:00+01:00,2015-02-10T08:02:00+01:00,MOBILE
btyvb7,Gefahrenstellen,"Seldeneckstraße 17, 76185 Karlsruhe, Deutschland",Behoben,2015-02-03T22:29:00+01:00,2015-02-09T08:27:00+01:00,MOBILE
hmmhsx,Verkehrsverstöße,"Hirschhof 5, 76133 Karlsruhe, Deutschland",Behoben,2015-02-03T21:07:00+01:00,2015-02-09T12:24:00+01:00,MOBILE
jsqhp9,Verunreinigungen,"Durlacher Allee 26, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-02-03T15:24:00+01:00,2015-02-03T15:24:00+01:00,MOBILE
bdsfld,Gefahrenstellen,"Bulacher Straße 3, 76135 Karlsruhe, Deutschland",Behoben,2015-02-03T13:29:00+01:00,2015-02-09T08:26:00+01:00,MOBILE
zv0dne,Gefahrenstellen,"Bulacher Straße 3, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-02-03T13:29:00+01:00,2015-02-03T13:29:00+01:00,MOBILE
btomue,Verunreinigungen,"L605, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-02-03T10:35:00+01:00,2015-02-03T10:35:00+01:00,MOBILE
ov71cy,Verunreinigungen,"Roonstraße 18, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-02-03T08:47:00+01:00,2015-02-03T08:47:00+01:00,MOBILE
e4szgi,Straßenbeleuchtung,"Philipp-Reis-Straße 1, 76137 Karlsruhe, Deutschland",Behoben,2015-02-03T00:14:00+01:00,2015-02-04T08:15:00+01:00,MOBILE
y2jgxr,Straßenbeleuchtung,"Lenzenhubweg 1, 76227 Karlsruhe, Deutschland",Behoben,2015-02-02T20:04:00+01:00,2015-02-04T20:42:00+01:00,MOBILE
szntwl,Straßenbeleuchtung,"Borsigstraße 9, 76185 Karlsruhe, Deutschland",Behoben,2015-02-02T18:25:00+01:00,2015-02-10T08:03:00+01:00,MOBILE
rt2s59,Ampeln für Fußgänger oder Radfahrer,"Am Entenfang 1, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-02-02T18:06:00+01:00,2015-02-05T12:33:00+01:00,MOBILE
yzyeht,Straßenbeleuchtung,"Taglöhnergärten 9, 76228 Karlsruhe, Deutschland",Behoben,2015-02-02T16:44:00+01:00,2015-02-04T15:21:00+01:00,MOBILE
2ow6dn,Verunreinigungen,"Bannwaldallee 44-46, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-02-02T14:08:00+01:00,2015-02-02T14:08:00+01:00,MOBILE
jgfki0,Gefahrenstellen,"Lassallestraße 1, 76187 Karlsruhe, Deutschland",Behoben,2015-02-02T13:22:00+01:00,2015-02-03T08:09:00+01:00,MOBILE
movbex,Verunreinigungen,"Reinhold-Frank-Straße 38, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-02-02T12:51:00+01:00,2015-02-02T12:51:00+01:00,MOBILE
pair4q,Verunreinigungen,"Kolberger Straße 18, 76139 Karlsruhe, Deutschland",In Arbeit,2015-02-02T10:23:00+01:00,2015-02-02T10:33:00+01:00,MOBILE
zepgyo,Verkehrsverstöße,"Am Wetterbach 6A, 76228 Karlsruhe, Deutschland",Behoben,2015-02-01T22:49:00+01:00,2015-02-03T13:31:00+01:00,MOBILE
r6pqwd,Verunreinigungen,"Neckarstraße 3, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-02-01T20:07:00+01:00,2015-02-01T20:07:00+01:00,MOBILE
w76asu,Gefahrenstellen,"Gebrüder-Himmelheber-Straße 13, 76135 Karlsruhe, Deutschland",Behoben,2015-02-01T19:58:00+01:00,2015-02-03T08:11:00+01:00,MOBILE
gehjeh,Straßenbeleuchtung,"Am Wetterbach 12, 76228 Karlsruhe, Deutschland",Behoben,2015-02-01T18:27:00+01:00,2015-02-04T15:21:00+01:00,MOBILE
87ogdw,KA-Feedback Nutzerumfrage,"Am Wetterbach 8, 76228 Karlsruhe, Deutschland",Eingetroffen,2015-02-01T18:21:00+01:00,2015-02-01T18:21:00+01:00,MOBILE
d8t0jc,Beschilderung,"Kapellenstraße, 76131 Karlsruhe, Deutschland",Behoben,2015-02-01T18:21:00+01:00,2015-02-03T13:41:00+01:00,MOBILE
ebuksz,Straßenbeleuchtung,"Am Wetterbach 18C, 76228 Karlsruhe, Deutschland",Behoben,2015-02-01T18:20:00+01:00,2015-02-10T08:01:00+01:00,MOBILE
jh4fig,Verunreinigungen,"Badener Straße 19, 76227 Karlsruhe, Deutschland",In Arbeit,2015-02-01T18:12:00+01:00,2015-02-02T08:20:00+01:00,MOBILE
q5wk7u,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-02-01T17:41:00+01:00,2015-02-02T17:49:00+01:00,MOBILE
wyambr,Gefahrenstellen,"Mitteltorstraße 15, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-02-01T14:55:00+01:00,2015-02-02T11:06:00+01:00,MOBILE
0o8hlt,Verunreinigungen,"Reichenbachstraße 11, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-02-01T11:03:00+01:00,2015-02-01T11:03:00+01:00,MOBILE
rqf6gn,Verkehrsverstöße,"Waldstraße 19-21, 76133 Karlsruhe, Deutschland",Behoben,2015-01-31T23:25:00+01:00,2015-02-03T13:32:00+01:00,MOBILE
gxzqvo,Verkehrsverstöße,"Passagehof 22, 76133 Karlsruhe, Deutschland",Behoben,2015-01-31T23:14:00+01:00,2015-02-03T13:32:00+01:00,MOBILE
jc6wcv,Straßenbeleuchtung,"Welschneureuter Straße 39, 76149 Karlsruhe, Deutschland",Behoben,2015-01-31T19:53:00+01:00,2015-02-02T07:37:00+01:00,MOBILE
i4qmw5,KA-Feedback Nutzerumfrage,"Hedwig-Kettler-Straße 14, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-01-31T18:00:00+01:00,2015-01-31T18:00:00+01:00,MOBILE
xcxnct,Verkehrsverstöße,"Henriette-Obermüller-Straße 4, 76137 Karlsruhe, Deutschland",Behoben,2015-01-31T17:59:00+01:00,2015-02-03T13:33:00+01:00,MOBILE
6bhwgy,Verunreinigungen,"Hedwig-Kettler-Straße 9, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-01-31T17:52:00+01:00,2015-01-31T17:52:00+01:00,MOBILE
kplur1,Verunreinigungen,"Ehrmannstraße 8, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-01-31T16:10:00+01:00,2015-01-31T16:10:00+01:00,MOBILE
oaypjt,Verunreinigungen,"Ehrmannstraße 8, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-01-31T16:10:00+01:00,2015-01-31T16:10:00+01:00,MOBILE
jskzw8,Verunreinigungen,"Reinhold-Frank-Straße 32, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-01-31T12:52:00+01:00,2015-01-31T12:52:00+01:00,MOBILE
183nra,Ampeln für Fußgänger oder Radfahrer,"Kaiserallee 113, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-01-31T11:46:00+01:00,2015-02-16T11:08:00+01:00,MOBILE
oq9ccq,Verunreinigungen,"Sudetenstraße 57, 76187 Karlsruhe, Deutschland",Eingetroffen,2015-01-30T21:39:00+01:00,2015-02-11T09:46:00+01:00,MOBILE
wcdp6l,Verunreinigungen,"Sudetenstraße 57, 76187 Karlsruhe, Deutschland",Eingetroffen,2015-01-30T21:36:00+01:00,2015-02-11T09:46:00+01:00,MOBILE
skqczq,Verunreinigungen,"Sudetenstraße 57, 76187 Karlsruhe, Deutschland",Eingetroffen,2015-01-30T21:36:00+01:00,2015-02-11T09:47:00+01:00,MOBILE
dni5ja,Verkehrsverstöße,"Luisenstraße 105, 76137 Karlsruhe, Deutschland",Behoben,2015-01-30T21:26:00+01:00,2015-02-03T13:42:00+01:00,MOBILE
jgwxe0,Verkehrsverstöße,"Tiefentalstraße 1, 76228 Karlsruhe, Deutschland",Behoben,2015-01-30T17:56:00+01:00,2015-02-03T13:45:00+01:00,MOBILE
ot9sqs,Gefahrenstellen,"Esso-Straße 20, 76187 Karlsruhe, Deutschland",Behoben,2015-01-30T14:12:00+01:00,2015-02-03T08:10:00+01:00,MOBILE
ruiffp,Verunreinigungen,"Zeppelinstraße 8, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-01-30T11:07:00+01:00,2015-01-30T11:07:00+01:00,MOBILE
hqw45w,Straßenbeleuchtung,"Salbeiweg 24, 76149 Karlsruhe, Deutschland",Behoben,2015-01-29T20:11:00+01:00,2015-02-04T15:20:00+01:00,MOBILE
ie0njq,Straßenbeleuchtung,"Salbeiweg 24, 76149 Karlsruhe, Deutschland",Abgeschlossen,2015-01-29T17:57:00+01:00,2015-02-03T07:11:00+01:00,MOBILE
6cehjt,Straßenbeleuchtung,"Alte Bahnlinie, 76149 Karlsruhe, Deutschland",Behoben,2015-01-29T17:54:00+01:00,2015-02-02T11:51:00+01:00,MOBILE
8furht,Ampel für Kraftfahrzeuge,"Gottesauer Straße 6, 76131 Karlsruhe, Deutschland",Abgeschlossen,2015-01-29T14:57:00+01:00,2015-02-03T16:48:00+01:00,MOBILE
rhivxu,Verunreinigungen,"Liststraße 14, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-01-29T11:38:00+01:00,2015-01-29T11:38:00+01:00,MOBILE
x3cs5l,Verunreinigungen,"Schwarzwaldstraße 78A, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-01-29T10:30:00+01:00,2015-01-29T10:30:00+01:00,MOBILE
5azstw,Beschilderung,"Hardtstraße 19, 76185 Karlsruhe, Deutschland",Behoben,2015-01-28T23:36:00+01:00,2015-02-03T16:11:00+01:00,MOBILE
wsv99e,Verunreinigungen,"Hertzstraße 3, 76187 Karlsruhe, Deutschland",Eingetroffen,2015-01-28T23:33:00+01:00,2015-01-28T23:33:00+01:00,MOBILE
m8scw5,Gefahrenstellen,"Weiherfeldstraße, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-01-28T23:28:00+01:00,2015-01-28T23:28:00+01:00,MOBILE
gxieua,Straßenbeleuchtung,"Donauschwabenstraße 14, 76149 Karlsruhe, Deutschland",Behoben,2015-01-28T17:15:00+01:00,2015-01-30T09:26:00+01:00,MOBILE
nnsz5j,Gefahrenstellen,"Kriegsstraße 86, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-01-28T15:19:00+01:00,2015-01-28T15:19:00+01:00,MOBILE
pdix6r,Verunreinigungen,"Basler-Tor-Straße 4, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-01-28T11:33:00+01:00,2015-01-28T11:33:00+01:00,MOBILE
vvub2a,Verunreinigungen,"Rheinbrückenstraße, 76187 Karlsruhe, Deutschland",In Arbeit,2015-01-28T11:32:00+01:00,2015-01-29T08:01:00+01:00,MOBILE
00ge8w,Verkehrsverstöße,"Breite Straße 71, 76135 Karlsruhe, Deutschland",Behoben,2015-01-28T09:23:00+01:00,2015-01-28T11:24:00+01:00,MOBILE
j5nb5z,Verkehrsverstöße,"Neckarstraße 18, 76199 Karlsruhe, Deutschland",Behoben,2015-01-28T09:20:00+01:00,2015-01-28T11:25:00+01:00,MOBILE
v9lzhz,Verkehrsverstöße,"Steinhäuserstraße 2, 76135 Karlsruhe, Deutschland",Behoben,2015-01-28T09:17:00+01:00,2015-01-28T11:25:00+01:00,MOBILE
j406bi,Verunreinigungen,"K9657, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-01-28T09:13:00+01:00,2015-01-28T09:13:00+01:00,MOBILE
8576wk,Verkehrsverstöße,"Lachnerstraße 15, 76131 Karlsruhe, Deutschland",Behoben,2015-01-28T07:30:00+01:00,2015-01-28T11:26:00+01:00,MOBILE
cspng9,Verkehrsverstöße,"Sedanstraße 12, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-01-28T06:43:00+01:00,2015-01-28T11:27:00+01:00,MOBILE
t22ic4,Verkehrsverstöße,"B10, 76227 Karlsruhe, Deutschland",Behoben,2015-01-28T06:40:00+01:00,2015-01-28T11:28:00+01:00,MOBILE
xslpcy,Verkehrsverstöße,"Sedanstraße 13, 76185 Karlsruhe, Deutschland",Behoben,2015-01-28T06:36:00+01:00,2015-01-28T11:29:00+01:00,MOBILE
bfluvs,Straßenbeleuchtung,"Rolandplatz 1A, 76135 Karlsruhe, Deutschland",Behoben,2015-01-28T06:21:00+01:00,2015-02-02T11:50:00+01:00,MOBILE
tvw8kp,Gefahrenstellen,"Reinhold-Frank-Straße, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-01-27T23:00:00+01:00,2015-01-27T23:00:00+01:00,MOBILE
9mtwcu,Gefahrenstellen,"Reinhold-Frank-Straße, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-01-27T22:59:00+01:00,2015-01-27T22:59:00+01:00,MOBILE
5teulw,Verunreinigungen,"Breite Straße 87, 76135 Karlsruhe, Deutschland",In Arbeit,2015-01-27T22:20:00+01:00,2015-01-28T10:17:00+01:00,MOBILE
zefndv,Gefahrenstellen,"Karl-Wolf-Weg, 76135 Karlsruhe, Deutschland",Behoben,2015-01-27T22:12:00+01:00,2015-01-29T08:20:00+01:00,MOBILE
ecpnzx,Gefahrenstellen,"Hans-von-Dohnanyi-Straße, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-01-27T20:45:00+01:00,2016-06-19T11:34:00+02:00,MOBILE
ykm2kv,Straßenbeleuchtung,"Donauschwabenstraße 21-22, 76149 Karlsruhe, Deutschland",Behoben,2015-01-27T20:38:00+01:00,2015-01-30T09:26:00+01:00,MOBILE
gjktwr,Verkehrsverstöße,"Welfenstraße 35, 76137 Karlsruhe, Deutschland",Behoben,2015-01-27T19:45:00+01:00,2015-01-28T11:29:00+01:00,MOBILE
h0wjdy,Beschilderung,"Theodor-Rehbock-Straße 11, 76131 Karlsruhe, Deutschland",Behoben,2015-01-27T15:20:00+01:00,2015-02-03T14:34:00+01:00,MOBILE
wg4fb7,KA-Feedback Nutzerumfrage,"Paracelsusweg, 76530 Baden-Baden, Deutschland",Eingetroffen,2015-01-27T13:41:00+01:00,2015-01-27T13:41:00+01:00,MOBILE
nknudu,Gefahrenstellen,"Händelstraße 3, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-01-27T13:03:00+01:00,2015-01-27T13:03:00+01:00,MOBILE
7z1ubc,Ampeln für Fußgänger oder Radfahrer,"Herdweg, 76227 Karlsruhe, Deutschland",Behoben,2015-01-27T11:01:00+01:00,2015-01-27T15:05:00+01:00,MOBILE
r5pprr,Ampeln für Fußgänger oder Radfahrer,"Herdweg, 76227 Karlsruhe, Deutschland",Behoben,2015-01-27T08:53:00+01:00,2015-01-27T15:06:00+01:00,MOBILE
6lvlit,Gefahrenstellen,"Kriegsstraße, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-01-27T08:39:00+01:00,2015-01-27T08:39:00+01:00,MOBILE
vwliry,Straßenbeleuchtung,"Battstraße 18, 76199 Karlsruhe, Deutschland",Behoben,2015-01-26T22:23:00+01:00,2015-01-30T09:27:00+01:00,MOBILE
8hjufp,Straßenbeleuchtung,"Ostmarkstraße 9A, 76227 Karlsruhe, Deutschland",Behoben,2015-01-26T21:58:00+01:00,2015-02-05T12:39:00+01:00,MOBILE
gubr7t,KA-Feedback Nutzerumfrage,"Ostmarkstraße 11, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-01-26T21:38:00+01:00,2015-01-26T21:38:00+01:00,MOBILE
coeqhm,Straßenbeleuchtung,"Ostmarkstraße 9A, 76227 Karlsruhe, Deutschland",Behoben,2015-01-26T21:37:00+01:00,2015-02-04T15:20:00+01:00,MOBILE
vel7ox,KA-Feedback Nutzerumfrage,"Jordanstraße 4, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-01-26T21:11:00+01:00,2015-01-26T21:11:00+01:00,MOBILE
io2csc,Straßenbeleuchtung,"Donauschwabenstraße 6, 76149 Karlsruhe, Deutschland",Behoben,2015-01-26T19:53:00+01:00,2015-02-04T15:19:00+01:00,MOBILE
ldugkp,Ampeln für Fußgänger oder Radfahrer,"Herdweg, 76227 Karlsruhe, Deutschland",Behoben,2015-01-26T09:36:00+01:00,2015-01-27T15:06:00+01:00,MOBILE
r2yhcn,Beschilderung,"Am Rüppurrer Schloß 26, 76199 Karlsruhe, Deutschland",Behoben,2015-01-26T09:34:00+01:00,2015-01-28T13:00:00+01:00,MOBILE
4kscqd,Gefahrenstellen,"Schloßplatz 12, 76131 Karlsruhe, Deutschland",Abgeschlossen,2015-01-25T20:38:00+01:00,2015-01-26T11:06:00+01:00,MOBILE
ypgpa4,Straßenbeleuchtung,"Rehbuckel 49, 76228 Karlsruhe, Deutschland",Behoben,2015-01-25T19:23:00+01:00,2015-01-30T09:27:00+01:00,MOBILE
r0ibev,Straßenbeleuchtung,"Rehbuckel 65, 76228 Karlsruhe, Deutschland",Behoben,2015-01-25T19:23:00+01:00,2015-02-04T15:16:00+01:00,MOBILE
sikym2,Verunreinigungen,"Weinweg 39, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-01-25T15:49:00+01:00,2015-01-25T15:49:00+01:00,MOBILE
smumou,Verunreinigungen,"Weinweg 39, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-01-25T15:49:00+01:00,2015-01-25T15:49:00+01:00,MOBILE
hkhqbl,Verunreinigungen,"Bachenweg, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-01-25T13:21:00+01:00,2015-01-25T13:21:00+01:00,MOBILE
mpss0z,Verunreinigungen,"Wickenweg 2, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-01-25T12:54:00+01:00,2015-01-25T12:54:00+01:00,MOBILE
uflhvj,Verkehrsverstöße,"Sophienstraße 59, 76133 Karlsruhe, Deutschland",Abgeschlossen,2015-01-25T12:21:00+01:00,2015-01-26T07:37:00+01:00,MOBILE
i6ctg8,Verunreinigungen,"Litzenhardtstraße 142, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-01-25T12:02:00+01:00,2015-01-25T12:02:00+01:00,MOBILE
yby5ae,Gefahrenstellen,"Hirschstraße 113, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-01-25T11:12:00+01:00,2015-01-25T11:12:00+01:00,MOBILE
2uklfb,Ampeln für Fußgänger oder Radfahrer,"Mathystraße 18, 76133 Karlsruhe, Deutschland",Abgeschlossen,2015-01-24T23:34:00+01:00,2015-02-10T08:35:00+01:00,MOBILE
fdz2v3,Verunreinigungen,"Lötzener Straße 16, 76139 Karlsruhe, Deutschland",Eingetroffen,2015-01-24T17:29:00+01:00,2015-01-24T17:29:00+01:00,MOBILE
otlifw,KA-Feedback Nutzerumfrage,"Hainbuchenweg, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-01-24T17:11:00+01:00,2015-01-24T17:11:00+01:00,MOBILE
y1mc2i,Verunreinigungen,"Mastweidenweg 30, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-01-24T17:08:00+01:00,2015-01-24T17:08:00+01:00,MOBILE
ojik8y,Verkehrsverstöße,"Egon-Eiermann-Allee, 76187 Karlsruhe, Deutschland",In Arbeit,2015-01-24T15:12:00+01:00,2015-01-26T07:40:00+01:00,MOBILE
dkrfu9,Verunreinigungen,"Landgrabenstraße 5, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-01-24T15:06:00+01:00,2015-01-24T15:06:00+01:00,MOBILE
arkbjt,Beschilderung,"Wilhelm-Leuschner-Straße 7, 76189 Karlsruhe, Deutschland",Behoben,2015-01-24T14:47:00+01:00,2015-02-03T10:28:00+01:00,MOBILE
apifaq,Gefahrenstellen,"Lenzenhubweg 28, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-01-24T12:17:00+01:00,2015-01-24T12:17:00+01:00,MOBILE
cojmmi,Verunreinigungen,"Ebertstraße 30, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-01-24T10:36:00+01:00,2015-01-24T10:36:00+01:00,MOBILE
pvd0yh,Straßenbeleuchtung,"Blankenlocher Weg 72, 76149 Karlsruhe, Deutschland",Behoben,2015-01-24T08:03:00+01:00,2015-02-04T15:20:00+01:00,MOBILE
lbirji,Straßenbeleuchtung,"Amthausstraße 21, 76227 Karlsruhe, Deutschland",Behoben,2015-01-23T22:56:00+01:00,2015-02-04T15:16:00+01:00,MOBILE
n27h18,Verkehrsverstöße,"Königsberger Straße 13, 76139 Karlsruhe, Deutschland",In Arbeit,2015-01-23T22:00:00+01:00,2015-01-26T07:30:00+01:00,MOBILE
8xfgtc,Gefahrenstellen,"August-Bebel-Straße 67, 76187 Karlsruhe, Deutschland",Behoben,2015-01-23T10:54:00+01:00,2015-01-26T11:04:00+01:00,MOBILE
kfwcqe,Gefahrenstellen,"Postweg 35, 76187 Karlsruhe, Deutschland",Eingetroffen,2015-01-23T10:51:00+01:00,2015-01-23T10:51:00+01:00,MOBILE
yspyt0,Gefahrenstellen,"Madenburgweg 1, 76187 Karlsruhe, Deutschland",Behoben,2015-01-23T10:49:00+01:00,2015-01-26T11:05:00+01:00,MOBILE
tjp307,Straßenbeleuchtung,"Gerwigstraße 77, 76131 Karlsruhe, Deutschland",Abgeschlossen,2015-01-22T21:57:00+01:00,2015-01-23T06:35:00+01:00,MOBILE
dn0nyb,Verkehrsverstöße,"Hirschhof 3, 76133 Karlsruhe, Deutschland",Behoben,2015-01-22T20:38:00+01:00,2015-01-23T09:26:00+01:00,MOBILE
zuwlv2,Straßenbeleuchtung,"Meißener Straße 36, 76139 Karlsruhe, Deutschland",Behoben,2015-01-22T14:57:00+01:00,2015-02-10T08:02:00+01:00,MOBILE
sdsbcv,Verunreinigungen,"Edeltrud-Tunnel, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-01-22T09:55:00+01:00,2015-01-22T09:55:00+01:00,MOBILE
7ihrlg,Verunreinigungen,"Werderstraße 2, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-01-22T09:06:00+01:00,2015-01-22T09:06:00+01:00,MOBILE
owxfc8,Verunreinigungen,"Werderstraße 4, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-01-22T09:06:00+01:00,2015-01-22T09:06:00+01:00,MOBILE
p22bvg,Straßenbeleuchtung,"Siegfried-Kühn-Straße 4, 76135 Karlsruhe, Deutschland",Behoben,2015-01-22T07:15:00+01:00,2015-03-11T07:53:00+01:00,MOBILE
ea9yzo,KA-Feedback Nutzerumfrage,"Wikingerstraße 36A, 76189 Karlsruhe, Deutschland",Eingetroffen,2015-01-22T01:58:00+01:00,2015-01-22T01:58:00+01:00,MOBILE
