Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
pkt7r0,Verkehrsverstöße,"Saeckinger Street 12, 76227 Karlsruhe",Behoben,2014-10-25T17:01:00+02:00,2014-10-31T15:50:00+01:00,MOBILE
xv9htj,Verkehrsverstöße,"Saeckinger Street 12, 76227 Karlsruhe",Behoben,2014-10-25T17:00:00+02:00,2014-10-31T15:50:00+01:00,MOBILE
izlg6o,Straßenbeleuchtung,"Kleinbach Street 6, 76227 Karlsruhe",Abgeschlossen,2014-10-25T16:59:00+02:00,2014-11-24T08:00:00+01:00,MOBILE
djtiei,Gefahrenstellen,"Auer Street 70, 76227 Karlsruhe",In Arbeit,2014-10-25T14:42:00+02:00,2014-10-28T09:25:00+01:00,MOBILE
63tp59,Gefahrenstellen,"Auer Street 52, 76227 Karlsruhe",Behoben,2014-10-25T14:24:00+02:00,2015-01-22T14:14:00+01:00,MOBILE
krdmm2,Straßenbeleuchtung,"Blind Street 18, 76187 Karlsruhe",Behoben,2014-10-25T12:02:00+02:00,2014-11-07T09:10:00+01:00,MOBILE
vb1dnl,Gefahrenstellen,"Edgar-Heller-Straße 17, 76227 Karlsruhe",Eingetroffen,2014-10-25T11:43:00+02:00,2014-10-25T11:43:00+02:00,MOBILE
xexr0g,Beschilderung,"Benz Street 15, 76185 Karlsruhe",Behoben,2014-10-24T20:42:00+02:00,2014-10-31T15:30:00+01:00,MOBILE
azyxa3,Beschilderung,"Kapellen Street 4, 76131 Karlsruhe",Behoben,2014-10-24T17:39:00+02:00,2014-10-31T15:28:00+01:00,MOBILE
xltcit,Beschilderung,"Kapellen Street 4, 76131 Karlsruhe",Abgeschlossen,2014-10-24T17:39:00+02:00,2014-10-31T15:52:00+01:00,MOBILE
ugbdpn,Verkehrsverstöße,"Kronen Street 20, 76133 Karlsruhe",Behoben,2014-10-24T14:17:00+02:00,2014-10-31T15:53:00+01:00,MOBILE
qhd40t,Verkehrsverstöße,"Auer Street 60, 76227 Karlsruhe",Behoben,2014-10-24T11:35:00+02:00,2014-10-31T15:54:00+01:00,MOBILE
qqszy3,Straßenbeleuchtung,"Willy-Andreas Avenue 17, 76131 Karlsruhe",Behoben,2014-10-23T21:17:00+02:00,2014-11-28T10:58:00+01:00,MOBILE
syokdu,Straßenbeleuchtung,"Kurze Avenue, 76131 Karlsruhe",Behoben,2014-10-23T21:16:00+02:00,2014-11-28T10:59:00+01:00,MOBILE
zvm30a,Straßenbeleuchtung,"Adenauerring 36, 76131 Karlsruhe",Behoben,2014-10-23T21:14:00+02:00,2014-12-09T07:48:00+01:00,MOBILE
r0y2i9,Straßenbeleuchtung,"Friedrich-Raab-Straße 2, 76131 Karlsruhe",Behoben,2014-10-23T19:33:00+02:00,2014-11-07T09:19:00+01:00,MOBILE
6nzcnp,Beschilderung,"Kriemhildenstraße 2, 76185 Karlsruhe",In Arbeit,2014-10-23T17:57:00+02:00,2014-10-31T15:55:00+01:00,MOBILE
fixrmv,Verkehrsverstöße,"Kriegsstraße 78, 76133 Karlsruhe",Behoben,2014-10-23T13:43:00+02:00,2014-10-31T15:56:00+01:00,MOBILE
i7tow5,Beschilderung,"Edgar-von-Gierke-Straße 2, 76135 Karlsruhe",Behoben,2014-10-23T09:47:00+02:00,2014-11-19T15:31:00+01:00,MOBILE
bqmqy7,Verkehrsverstöße,"Gerwigstraße 25, 76131 Karlsruhe",Behoben,2014-10-22T22:46:00+02:00,2014-10-31T15:59:00+01:00,MOBILE
klgozi,Verunreinigungen,"Carl-Metz-Straße 11, 76185 Karlsruhe",Eingetroffen,2014-10-22T17:41:00+02:00,2014-11-26T11:36:00+01:00,MOBILE
cytot5,Gefahrenstellen,"Rußweg, 76227 Karlsruhe",Eingetroffen,2014-10-22T06:29:00+02:00,2014-10-22T06:29:00+02:00,MOBILE
l13gpu,Straßenbeleuchtung,"Dürrenwettersbacher Straße 56A, 76228 Karlsruhe",Behoben,2014-10-21T22:13:00+02:00,2014-11-07T09:08:00+01:00,MOBILE
5jctlr,Beschilderung,"Ettlinger Street 25, 76137 Karlsruhe",In Arbeit,2014-10-21T12:43:00+02:00,2014-11-19T14:59:00+01:00,MOBILE
2y5nt4,Gefahrenstellen,"Saarlandstraße 30, 76187 Karlsruhe",Behoben,2014-10-21T12:12:00+02:00,2014-10-25T11:05:00+02:00,MOBILE
honegw,Ampel für Kraftfahrzeuge,"Willy-Brandt-Allee, 76131 Karlsruhe",Behoben,2014-10-21T10:11:00+02:00,2015-10-09T16:04:00+02:00,MOBILE
t0b3t5,Gefahrenstellen,"Raiherwiesenstraße 19, 76227 Karlsruhe",Behoben,2014-10-21T08:55:00+02:00,2015-01-22T14:28:00+01:00,MOBILE
5ewsmr,Ampel für Kraftfahrzeuge,"Hardtstraße 36, 76185 Karlsruhe",Abgeschlossen,2014-10-21T08:18:00+02:00,2014-11-14T11:24:00+01:00,MOBILE
hsrzdr,Straßenbeleuchtung,"Wilhelm-Baur-Straße, 76135 Karlsruhe",Abgeschlossen,2014-10-20T22:51:00+02:00,2014-10-21T11:14:00+02:00,MOBILE
iduziw,Straßenbeleuchtung,"Kanalweg 40, 76149 Karlsruhe",Abgeschlossen,2014-10-20T21:33:00+02:00,2014-10-23T08:07:00+02:00,MOBILE
exjel4,Ampeln für Fußgänger oder Radfahrer,,Behoben,2014-10-20T19:29:00+02:00,2014-10-21T08:26:00+02:00,MOBILE
yk1vl2,Ampeln für Fußgänger oder Radfahrer,"Schwarzwald Street 6, 76137 Karlsruhe",Behoben,2014-10-20T19:23:00+02:00,2014-10-21T08:27:00+02:00,MOBILE
hlkmvn,Ampeln für Fußgänger oder Radfahrer,"Schwarzwald Street 6, 76137 Karlsruhe",Behoben,2014-10-20T19:23:00+02:00,2014-10-21T08:28:00+02:00,MOBILE
212shx,Verunreinigungen,"Killisfeldstraße 37, 76227 Karlsruhe",Eingetroffen,2014-10-20T16:54:00+02:00,2014-10-20T16:54:00+02:00,MOBILE
3jukwi,Ampeln für Fußgänger oder Radfahrer,"Karlstraße 64, 76133 Karlsruhe",Abgeschlossen,2014-10-20T14:22:00+02:00,2015-02-03T16:33:00+01:00,MOBILE
qmlrry,Straßenbeleuchtung,"Lärchenallee, 76131 Karlsruhe",Behoben,2014-10-20T14:18:00+02:00,2014-11-07T09:11:00+01:00,MOBILE
ezxjnj,Straßenbeleuchtung,"Schloßbezirk 12, 76131 Karlsruhe",Behoben,2014-10-20T14:16:00+02:00,2014-10-27T08:48:00+01:00,MOBILE
dvxbjb,Gefahrenstellen,"Willy-Andreas-Allee 5, 76131 Karlsruhe",Eingetroffen,2014-10-20T13:29:00+02:00,2014-10-20T13:29:00+02:00,MOBILE
14z30r,Verkehrsverstöße,"Goethestraße 23, 76135 Karlsruhe",Behoben,2014-10-20T13:03:00+02:00,2014-10-31T16:02:00+01:00,MOBILE
cx3tx7,Gefahrenstellen,"Großoberfeld 3, 76135 Karlsruhe",Eingetroffen,2014-10-20T12:55:00+02:00,2015-11-17T10:53:00+01:00,MOBILE
tehsn7,Ampel für Kraftfahrzeuge,"Herrenalber Straße, 76199 Karlsruhe",Abgeschlossen,2014-10-20T12:29:00+02:00,2014-11-18T15:05:00+01:00,MOBILE
5pxz2h,Gefahrenstellen,"Hubstraße 16, 76227 Karlsruhe",Eingetroffen,2014-10-20T11:57:00+02:00,2014-10-20T11:57:00+02:00,MOBILE
p3chh8,Gefahrenstellen,"Hubstraße 16, 76227 Karlsruhe",Behoben,2014-10-20T11:54:00+02:00,2015-01-22T14:18:00+01:00,MOBILE
x4yeva,Ampeln für Fußgänger oder Radfahrer,"Amalienstraße 93, 76133 Karlsruhe",Behoben,2014-10-20T11:21:00+02:00,2014-11-18T14:55:00+01:00,MOBILE
nq1iae,Verunreinigungen,"Durlacher Allee, 76227 Karlsruhe",Behoben,2014-10-20T10:00:00+02:00,2014-10-23T13:37:00+02:00,MOBILE
mbtyrw,Verunreinigungen,"Durlacher Allee 108, 76137 Karlsruhe",Behoben,2014-10-20T09:58:00+02:00,2014-10-23T13:37:00+02:00,MOBILE
9hh2vg,Gefahrenstellen,"Durlacher Allee, 76227 Karlsruhe",Eingetroffen,2014-10-20T09:55:00+02:00,2014-10-20T09:55:00+02:00,MOBILE
qqvgby,Verunreinigungen,"Auer Straße 48, 76227 Karlsruhe",Behoben,2014-10-20T08:13:00+02:00,2014-10-23T13:38:00+02:00,MOBILE
c2nift,Verunreinigungen,"Uhlandstraße 36, 76135 Karlsruhe",Eingetroffen,2014-10-19T23:37:00+02:00,2014-10-19T23:37:00+02:00,MOBILE
fdgvio,KA-Feedback Nutzerumfrage,"Anna-Lauter-Straße 11, 76137 Karlsruhe",Eingetroffen,2014-10-19T23:10:00+02:00,2014-10-19T23:10:00+02:00,MOBILE
rpklxt,Verkehrsverstöße,"Anna-Lauter-Straße 3, 76137 Karlsruhe",Behoben,2014-10-19T23:07:00+02:00,2014-10-31T16:04:00+01:00,MOBILE
ejxicg,Verkehrsverstöße,"Luisenstraße 107, 76137 Karlsruhe",Behoben,2014-10-19T23:07:00+02:00,2014-10-31T16:05:00+01:00,MOBILE
sblgna,Beschilderung,"Stupfericher Weg 15, 76227 Karlsruhe",Eingetroffen,2014-10-19T17:15:00+02:00,2014-10-19T17:15:00+02:00,MOBILE
9swsng,Verunreinigungen,"Gottesauer Straße 53, 76131 Karlsruhe",Eingetroffen,2014-10-19T14:54:00+02:00,2014-10-19T14:54:00+02:00,MOBILE
2lsjly,Gefahrenstellen,"Kösliner Straße 102, 76139 Karlsruhe",Eingetroffen,2014-10-19T14:41:00+02:00,2014-10-19T14:41:00+02:00,MOBILE
sxbghk,Gefahrenstellen,"Im Husarenlager 14, 76187 Karlsruhe",Abgeschlossen,2014-10-19T12:56:00+02:00,2014-10-25T11:08:00+02:00,MOBILE
qqgox4,Verunreinigungen,"Rintheim, 76131 Karlsruhe",Eingetroffen,2014-10-19T12:48:00+02:00,2014-10-19T12:48:00+02:00,MOBILE
td8s7l,Beschilderung,"Bernhard-Lichtenberg-Straße 108, 76189 Karlsruhe",Behoben,2014-10-19T07:57:00+02:00,2014-10-22T07:56:00+02:00,MOBILE
cf9xuj,Verkehrsverstöße,"Passagehof 22, 76133 Karlsruhe",Behoben,2014-10-18T22:20:00+02:00,2014-10-31T16:06:00+01:00,MOBILE
rc4pr0,Straßenbeleuchtung,"Lohengrinstraße 4A, 76185 Karlsruhe",Behoben,2014-10-18T21:10:00+02:00,2014-10-27T08:50:00+01:00,MOBILE
cxqpac,Verkehrsverstöße,"Fliederstraße 1, 76185 Karlsruhe",Behoben,2014-10-18T20:15:00+02:00,2014-10-31T16:07:00+01:00,MOBILE
qwchxl,Straßenbeleuchtung,"Rhode-Island-Allee 87, 76149 Karlsruhe",Behoben,2014-10-18T19:34:00+02:00,2014-11-07T09:05:00+01:00,MOBILE
ozi5x3,Verkehrsverstöße,"Tennesseeallee 75, 76149 Karlsruhe",Behoben,2014-10-18T19:15:00+02:00,2014-10-31T16:08:00+01:00,MOBILE
aymwd9,Gefahrenstellen,"Ettlinger Allee, 76199 Karlsruhe",Eingetroffen,2014-10-18T18:19:00+02:00,2014-10-18T18:19:00+02:00,MOBILE
u0bapb,Straßenbeleuchtung,"Glümerstraße 20, 76185 Karlsruhe",Behoben,2014-10-18T17:21:00+02:00,2014-10-27T08:49:00+01:00,MOBILE
y5sucs,Verkehrsverstöße,"Glümerstraße 14, 76185 Karlsruhe",Abgeschlossen,2014-10-18T17:19:00+02:00,2014-10-31T16:09:00+01:00,MOBILE
xpxsbr,Gefahrenstellen,"Ludwig-Erhard-Allee 4, 76131 Karlsruhe",Eingetroffen,2014-10-18T14:57:00+02:00,2014-10-18T14:57:00+02:00,MOBILE
myul8v,Beschilderung,"Waldhornstraße, 76131 Karlsruhe",Behoben,2014-10-18T13:52:00+02:00,2014-11-05T06:44:00+01:00,MOBILE
jli3or,Verunreinigungen,"Schloßplatz 23, 76131 Karlsruhe",Eingetroffen,2014-10-18T13:22:00+02:00,2014-10-18T13:22:00+02:00,MOBILE
e7gu0q,Verunreinigungen,"Büchiger Allee 35, 76131 Karlsruhe",Eingetroffen,2014-10-18T09:35:00+02:00,2014-10-18T09:35:00+02:00,MOBILE
nfaxj7,Verkehrsverstöße,"Passagehof 22, 76133 Karlsruhe",Behoben,2014-10-17T22:25:00+02:00,2014-10-31T16:09:00+01:00,MOBILE
kavvjb,Straßenbeleuchtung,"Rehbuckel 32, 76228 Karlsruhe",Behoben,2014-10-17T21:01:00+02:00,2014-11-07T09:21:00+01:00,MOBILE
rdu7bq,Gefahrenstellen,"Kaiserstraße 163, 76133 Karlsruhe",Abgeschlossen,2014-10-17T13:08:00+02:00,2014-10-17T15:50:00+02:00,MOBILE
yphjtl,Verkehrsverstöße,"Herrenalber Straße 28, 76199 Karlsruhe",Behoben,2014-10-17T12:46:00+02:00,2014-10-31T16:10:00+01:00,MOBILE
ld6wta,Beschilderung,"Ostendorfstraße 10, 76199 Karlsruhe",In Arbeit,2014-10-17T12:42:00+02:00,2014-12-28T23:30:00+01:00,MOBILE
8syj1r,Beschilderung,"Alter Schlachthof 25, 76131 Karlsruhe",In Arbeit,2014-10-17T12:38:00+02:00,2014-10-31T16:12:00+01:00,MOBILE
zrd0jp,Straßenbeleuchtung,"Eichwaldstraße 12, 76228 Karlsruhe",Behoben,2014-10-17T10:17:00+02:00,2014-10-27T08:47:00+01:00,MOBILE
g11ne4,Straßenbeleuchtung,"August-Dosenbach-Straße 7, 76189 Karlsruhe",Behoben,2014-10-17T10:09:00+02:00,2014-10-21T11:52:00+02:00,MOBILE
iysczs,Straßenbeleuchtung,"August-Dosenbach-Straße 7, 76189 Karlsruhe",Abgeschlossen,2014-10-17T10:09:00+02:00,2014-10-17T11:33:00+02:00,MOBILE
blo7s8,Verkehrsverstöße,"Fautenbruchstraße 47, 76137 Karlsruhe",Abgeschlossen,2014-10-16T17:07:00+02:00,2014-10-31T16:13:00+01:00,MOBILE
fn44yw,Verunreinigungen,"Adenauerring 2, 76131 Karlsruhe",Eingetroffen,2014-10-16T10:50:00+02:00,2014-10-16T10:50:00+02:00,MOBILE
wjxhyb,Gefahrenstellen,"Herrenalber Straße, 76199 Karlsruhe",Behoben,2014-10-16T09:42:00+02:00,2015-01-22T14:20:00+01:00,MOBILE
fhuhwr,Ampel für Kraftfahrzeuge,"Brahmsstraße 16, 76185 Karlsruhe",Abgeschlossen,2014-10-16T07:04:00+02:00,2014-10-16T08:19:00+02:00,MOBILE
gje9nz,Straßenbeleuchtung,"Hammweg 29, 76189 Karlsruhe",Behoben,2014-10-15T21:31:00+02:00,2014-11-07T09:28:00+01:00,MOBILE
w6kgg3,Verunreinigungen,"Am Sandfeld 12, 76149 Karlsruhe",Eingetroffen,2014-10-15T21:04:00+02:00,2014-10-15T21:04:00+02:00,MOBILE
cmgofs,Verunreinigungen,,Eingetroffen,2014-10-15T20:57:00+02:00,2014-10-15T20:57:00+02:00,MOBILE
zjpxap,Verkehrsverstöße,"Kirchbühlstraße 2, 76187 Karlsruhe",Behoben,2014-10-15T19:38:00+02:00,2014-11-08T23:52:00+01:00,MOBILE
mvozaa,Verkehrsverstöße,"Battstraße 18, 76199 Karlsruhe",Behoben,2014-10-15T19:15:00+02:00,2014-11-19T13:40:00+01:00,MOBILE
zejb95,Ampeln für Fußgänger oder Radfahrer,"Alter Schlachthof 39, 76137 Karlsruhe",Behoben,2014-10-15T18:34:00+02:00,2014-10-16T08:29:00+02:00,MOBILE
n1dmsa,Ampel für Kraftfahrzeuge,"Kriegsstraße 94, 76133 Karlsruhe",Abgeschlossen,2014-10-15T17:15:00+02:00,2014-10-16T08:38:00+02:00,MOBILE
7h1tpt,Straßenbeleuchtung,"Delawarestraße 21, 76149 Karlsruhe",Behoben,2014-10-15T15:34:00+02:00,2014-11-05T07:40:00+01:00,MOBILE
5byykj,Verunreinigungen,"Gewann Kleinseeäcker 16, 76135 Karlsruhe",Eingetroffen,2014-10-15T14:19:00+02:00,2014-10-15T14:19:00+02:00,MOBILE
wsbfwg,Verunreinigungen,"Gewann Kleinseeäcker 16, 76135 Karlsruhe",Eingetroffen,2014-10-15T14:17:00+02:00,2014-10-15T14:17:00+02:00,MOBILE
vqvu3w,Verunreinigungen,"Gewann Kleinseeäcker 16, 76135 Karlsruhe",Eingetroffen,2014-10-15T14:14:00+02:00,2014-10-15T14:14:00+02:00,MOBILE
hpvqfw,Verunreinigungen,"Gewann Kleinseeäcker 16, 76135 Karlsruhe",Eingetroffen,2014-10-15T14:14:00+02:00,2014-10-15T14:14:00+02:00,MOBILE
nwj1v6,Beschilderung,"Rheinhafenstraße, 76185 Karlsruhe",Behoben,2014-10-15T13:10:00+02:00,2014-10-20T14:23:00+02:00,MOBILE
c4mfdf,Straßenbeleuchtung,"Lachnerstraße 16, 76131 Karlsruhe",Behoben,2014-10-15T12:57:00+02:00,2014-11-05T07:39:00+01:00,MOBILE
dtivtg,Straßenbeleuchtung,"Luisenstraße 85, 76137 Karlsruhe",Behoben,2014-10-15T11:43:00+02:00,2014-10-21T11:49:00+02:00,MOBILE
19ko2s,Beschilderung,"Tiefentalstraße, 76228 Karlsruhe",In Arbeit,2014-10-15T11:39:00+02:00,2014-10-17T10:20:00+02:00,MOBILE
0ralrf,Straßenbeleuchtung,"Elsa-Brändström-Straße 18, 76228 Karlsruhe",Behoben,2014-10-15T11:33:00+02:00,2014-10-17T11:28:00+02:00,MOBILE
5nierq,Verunreinigungen,"Hardtstraße 8, 76185 Karlsruhe",Eingetroffen,2014-10-15T08:59:00+02:00,2014-10-15T08:59:00+02:00,MOBILE
a8jlvz,KA-Feedback Nutzerumfrage,"Ritterstraße 11, 76137 Karlsruhe",Eingetroffen,2014-10-15T02:59:00+02:00,2014-10-15T02:59:00+02:00,MOBILE
ctiphm,Straßenbeleuchtung,"Badenwerkstr. - Am Festplatz 4, 76137 Karlsruhe",Behoben,2014-10-14T19:59:00+02:00,2014-10-17T11:27:00+02:00,MOBILE
pw8tgk,Verunreinigungen,"Sophienstraße 59, 76133 Karlsruhe",Eingetroffen,2014-10-14T18:53:00+02:00,2014-10-14T18:53:00+02:00,MOBILE
udv5ip,Verunreinigungen,"Kentuckyallee 98, 76149 Karlsruhe",Eingetroffen,2014-10-14T16:19:00+02:00,2014-10-14T16:19:00+02:00,MOBILE
dwjlnl,Ampeln für Fußgänger oder Radfahrer,"Kaiserstraße 34A, 76133 Karlsruhe",Abgeschlossen,2014-10-14T15:11:00+02:00,2014-10-21T00:02:00+02:00,MOBILE
zwafam,Verkehrsverstöße,"Gymnasiumstraße 22, 76227 Karlsruhe",Behoben,2014-10-14T14:40:00+02:00,2014-10-17T11:07:00+02:00,MOBILE
txwbpt,Gefahrenstellen,"Grünwinkler Straße 13, 76135 Karlsruhe",Eingetroffen,2014-10-14T08:52:00+02:00,2014-10-14T08:52:00+02:00,MOBILE
dr6ads,Straßenbeleuchtung,"Ernststraße 35, 76131 Karlsruhe",Abgeschlossen,2014-10-13T22:39:00+02:00,2014-10-14T08:51:00+02:00,MOBILE
1onldb,Verunreinigungen,"K9657, 76135 Karlsruhe",Eingetroffen,2014-10-13T22:20:00+02:00,2014-10-13T22:20:00+02:00,MOBILE
bwgnjs,Gefahrenstellen,"Stresemannstraße 17, 76187 Karlsruhe",Eingetroffen,2014-10-13T19:48:00+02:00,2014-10-13T19:48:00+02:00,MOBILE
zljvy7,Straßenbeleuchtung,"Greschbachstraße 11, 76229 Karlsruhe",Behoben,2014-10-13T19:42:00+02:00,2014-10-27T08:46:00+01:00,MOBILE
iol2hw,Verkehrsverstöße,"Sophienstraße 62, 76133 Karlsruhe",Behoben,2014-10-13T18:36:00+02:00,2014-10-17T10:09:00+02:00,MOBILE
wdw86e,Verunreinigungen,"Klara-Siebert-Straße 2, 76137 Karlsruhe",Eingetroffen,2014-10-13T18:36:00+02:00,2014-10-13T18:36:00+02:00,MOBILE
r0gvyr,Verkehrsverstöße,"Sophienstraße 69, 76133 Karlsruhe",Behoben,2014-10-13T17:56:00+02:00,2014-10-17T10:08:00+02:00,MOBILE
vyr45u,Verkehrsverstöße,"Sengestraße 9, 76187 Karlsruhe",Behoben,2014-10-13T17:42:00+02:00,2014-10-17T10:08:00+02:00,MOBILE
t6cuwn,Verunreinigungen,"Kapellenstraße 17, 76131 Karlsruhe",Eingetroffen,2014-10-13T16:58:00+02:00,2014-10-13T16:58:00+02:00,MOBILE
zmjk6c,Verunreinigungen,"Kapellenstraße 17, 76131 Karlsruhe",Eingetroffen,2014-10-13T16:58:00+02:00,2014-10-13T16:58:00+02:00,MOBILE
kboztb,Verkehrsverstöße,"Alte Friedrichstraße 151, 76149 Karlsruhe",Behoben,2014-10-13T16:46:00+02:00,2014-10-17T09:34:00+02:00,MOBILE
pbjzxo,Straßenbeleuchtung,"Säckinger Straße 10, 76227 Karlsruhe",Behoben,2014-10-13T16:42:00+02:00,2014-10-27T08:43:00+01:00,MOBILE
3gfhmu,Verkehrsverstöße,"Alte Friedrichstraße 153, 76149 Karlsruhe",Eingetroffen,2014-10-13T16:41:00+02:00,2014-10-13T16:41:00+02:00,MOBILE
axzoxw,Gefahrenstellen,"Ludwig-Erhard-Allee, 76131 Karlsruhe",Eingetroffen,2014-10-13T16:15:00+02:00,2014-10-13T16:15:00+02:00,MOBILE
obyi0n,Straßenbeleuchtung,"Daxlander Straße 72, 76185 Karlsruhe",Behoben,2014-10-13T15:58:00+02:00,2014-10-21T11:40:00+02:00,MOBILE
hml98h,Verkehrsverstöße,"Willy-Brandt-Allee, 76131 Karlsruhe",Behoben,2014-10-13T13:26:00+02:00,2014-10-17T09:33:00+02:00,MOBILE
tna8rz,Verkehrsverstöße,"Litzelaustraße 45, 76187 Karlsruhe",Behoben,2014-10-13T11:52:00+02:00,2014-11-19T15:02:00+01:00,MOBILE
0cyiki,Verunreinigungen,"L605, 76135 Karlsruhe",Eingetroffen,2014-10-13T09:18:00+02:00,2014-10-13T09:18:00+02:00,MOBILE
xb0oex,Straßenbeleuchtung,"Insterburger Straße 28D, 76139 Karlsruhe",Behoben,2014-10-13T09:08:00+02:00,2014-10-21T11:38:00+02:00,MOBILE
lrjsft,Straßenbeleuchtung,"Schönenberger Straße 5, 76149 Karlsruhe",Behoben,2014-10-13T08:23:00+02:00,2014-10-27T08:43:00+01:00,MOBILE
qot6wr,Verkehrsverstöße,"Rüppurrer Straße 86, 76137 Karlsruhe",Behoben,2014-10-12T21:25:00+02:00,2014-10-17T09:24:00+02:00,MOBILE
2yoxpe,Verkehrsverstöße,"Stuttgarter Straße 27, 76137 Karlsruhe",In Arbeit,2014-10-12T17:11:00+02:00,2015-05-17T22:57:00+02:00,MOBILE
u8rivk,Gefahrenstellen,"Gärtnerstraße 9, 76227 Karlsruhe",Eingetroffen,2014-10-12T17:05:00+02:00,2014-10-12T17:05:00+02:00,MOBILE
ozkosr,Ampeln für Fußgänger oder Radfahrer,"Kronenstraße 11, 76133 Karlsruhe",Abgeschlossen,2014-10-12T16:18:00+02:00,2014-10-15T14:30:00+02:00,MOBILE
pwntia,Verunreinigungen,"Neuer Zirkel 4, 76131 Karlsruhe",Eingetroffen,2014-10-12T15:03:00+02:00,2014-10-12T15:03:00+02:00,MOBILE
peltwm,Straßenbeleuchtung,"Luisenstraße 85, 76137 Karlsruhe",Behoben,2014-10-12T12:54:00+02:00,2014-10-21T11:34:00+02:00,MOBILE
hxkpak,Gefahrenstellen,"Unnamed Road, 76149 Karlsruhe",Eingetroffen,2014-10-12T12:32:00+02:00,2014-10-12T12:32:00+02:00,MOBILE
5m3qev,Verunreinigungen,"Neureuter Straße, 76149 Karlsruhe",Eingetroffen,2014-10-12T12:23:00+02:00,2014-10-12T12:23:00+02:00,MOBILE
kcymou,Verunreinigungen,"Sudetenstraße 121, 76187 Karlsruhe",Eingetroffen,2014-10-12T12:17:00+02:00,2014-10-12T12:17:00+02:00,MOBILE
z0xnyn,Ampel für Kraftfahrzeuge,"Hardtstraße 38, 76185 Karlsruhe",Behoben,2014-10-12T11:37:00+02:00,2014-10-16T15:54:00+02:00,MOBILE
xircq9,Ampel für Kraftfahrzeuge,"Hardtstraße 15-17, 76185 Karlsruhe",Behoben,2014-10-12T11:18:00+02:00,2014-10-16T15:51:00+02:00,MOBILE
tkflhh,KA-Feedback Nutzerumfrage,"Am Künstlerhaus 53, 76131 Karlsruhe",Eingetroffen,2014-10-12T03:49:00+02:00,2014-10-12T03:49:00+02:00,MOBILE
dhnzzz,Beschilderung,"Am Künstlerhaus 30-32, 76131 Karlsruhe",Eingetroffen,2014-10-12T03:48:00+02:00,2014-10-12T03:48:00+02:00,MOBILE
arlnc1,Gefahrenstellen,"Wolfweg 6-17, 76227 Karlsruhe",Behoben,2014-10-11T18:46:00+02:00,2015-01-22T14:29:00+01:00,MOBILE
dmeczo,Ampeln für Fußgänger oder Radfahrer,"Wolfartsweierer Straße 26B, 76137 Karlsruhe",Abgeschlossen,2014-10-11T17:44:00+02:00,2014-10-15T14:34:00+02:00,MOBILE
38ucmp,Gefahrenstellen,"Hermann-Schneider-Allee, 76189 Karlsruhe",Eingetroffen,2014-10-11T15:03:00+02:00,2014-10-11T15:03:00+02:00,MOBILE
wysuom,Verunreinigungen,"B10, 76185 Karlsruhe",Eingetroffen,2014-10-11T10:50:00+02:00,2014-10-11T10:50:00+02:00,MOBILE
dkwcat,Beschilderung,"Sophienstraße 69, 76133 Karlsruhe",Behoben,2014-10-11T10:28:00+02:00,2014-10-17T08:18:00+02:00,MOBILE
sx0bdw,Verunreinigungen,"Sophienstraße 77, 76133 Karlsruhe",Eingetroffen,2014-10-11T10:24:00+02:00,2014-10-11T10:24:00+02:00,MOBILE
rnv1e1,Gefahrenstellen,"Seldeneckstraße 11, 76185 Karlsruhe",Abgeschlossen,2014-10-11T08:36:00+02:00,2014-10-25T11:14:00+02:00,MOBILE
tl2ogr,Straßenbeleuchtung,"Zum Sportzentrum 2, 76228 Karlsruhe",Behoben,2014-10-10T20:11:00+02:00,2014-10-27T08:40:00+01:00,MOBILE
rwyxbv,Verkehrsverstöße,"Welfenstraße 35, 76137 Karlsruhe",Behoben,2014-10-10T17:39:00+02:00,2014-10-17T09:28:00+02:00,MOBILE
f61ynf,Gefahrenstellen,"Kriegsstraße 240, 76135 Karlsruhe",Eingetroffen,2014-10-10T13:28:00+02:00,2014-10-10T13:28:00+02:00,MOBILE
uckr82,Verkehrsverstöße,"Trierer Straße 33, 76187 Karlsruhe",Behoben,2014-10-10T13:05:00+02:00,2014-10-17T09:29:00+02:00,MOBILE
de6n4k,Beschilderung,"Zeppelinstraße 12, 76185 Karlsruhe",Behoben,2014-10-10T09:37:00+02:00,2014-10-17T10:11:00+02:00,MOBILE
nhb4nc,Verkehrsverstöße,"Pirmasenser Straße 22, 76187 Karlsruhe",Behoben,2014-10-10T08:46:00+02:00,2014-10-31T15:20:00+01:00,MOBILE
d6ssak,Gefahrenstellen,"Wilhelm-Leuschner-Straße 65, 76189 Karlsruhe",Eingetroffen,2014-10-10T08:31:00+02:00,2014-10-10T08:31:00+02:00,MOBILE
4ywpur,Beschilderung,"B10, 76187 Karlsruhe",Behoben,2014-10-10T00:18:00+02:00,2014-10-28T15:47:00+01:00,MOBILE
izrgoe,Verkehrsverstöße,"Hagsfelder Allee 20, 76131 Karlsruhe",Eingetroffen,2014-10-09T21:43:00+02:00,2014-10-09T21:43:00+02:00,MOBILE
czw6ri,Verunreinigungen,"Hirtenweg, 76131 Karlsruhe",Behoben,2014-10-09T21:40:00+02:00,2014-12-22T09:36:00+01:00,MOBILE
