Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
a0gbvi,Straßenbeleuchtung,"Akazienstraße 2A, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-07-22T17:12:00+02:00,2016-07-25T06:29:00+02:00,MOBILE
vauefv,Verkehrsverstöße,"Sternbergstraße 1, 76131 Karlsruhe, Deutschland",Behoben,2016-07-22T16:53:00+02:00,2016-07-27T14:33:00+02:00,MOBILE
hhxcj1,Verunreinigungen,"Greschbachstraße 10, 76229 Karlsruhe, Deutschland",Eingetroffen,2016-07-22T14:58:00+02:00,2016-07-22T14:58:00+02:00,MOBILE
wrxa5m,Verunreinigungen,"Frauenhäusleweg 20, 76187 Karlsruhe, Deutschland",Eingetroffen,2016-07-22T14:35:00+02:00,2016-07-22T14:35:00+02:00,MOBILE
rsgvms,Verunreinigungen,"Blankenlocher Weg, 76149 Karlsruhe, Deutschland",Eingetroffen,2016-07-22T14:32:00+02:00,2016-07-22T14:33:00+02:00,CALL_115
hd3a6g,Verkehrsverstöße,"Reichardtstraße 33, 76227 Karlsruhe, Deutschland",Behoben,2016-07-22T14:19:00+02:00,2016-08-17T08:25:00+02:00,MOBILE
waqiuj,Verunreinigungen,"Kriegsstraße 25, 76133 Karlsruhe, Deutschland",Eingetroffen,2016-07-22T13:41:00+02:00,2016-07-22T13:41:00+02:00,MOBILE
w3vqt8,Verunreinigungen,"Kriegsstraße 25, 76133 Karlsruhe, Deutschland",Eingetroffen,2016-07-22T13:40:00+02:00,2016-07-22T13:40:00+02:00,MOBILE
qshayj,Verunreinigungen,"Karlsruher Str. 66, 76139 Karlsruhe, Deutschland",In Arbeit,2016-07-22T12:15:00+02:00,2016-07-25T08:40:00+02:00,WEB
rvsvjw,Verunreinigungen,"Karlsruher Str. 75, 76139 Karlsruhe, Deutschland",Eingetroffen,2016-07-22T12:08:00+02:00,2016-07-22T12:08:00+02:00,WEB
vayj33,Verkehrsverstöße,"Sophienstraße 80, 76135 Karlsruhe, Deutschland",Behoben,2016-07-22T11:36:00+02:00,2016-07-26T15:25:00+02:00,CALL_115
jalxxj,Gefahrenstellen,"Ebertstraße 2, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-22T11:21:00+02:00,2016-07-22T11:21:00+02:00,MOBILE
c101zb,Verunreinigungen,"Blankenlocher Weg 100, 76149 Karlsruhe, Deutschland",Eingetroffen,2016-07-22T10:55:00+02:00,2016-07-22T10:55:00+02:00,MOBILE
oucv3b,Verunreinigungen,"Kaiserallee 113, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-07-22T10:14:00+02:00,2016-07-22T10:20:00+02:00,CALL_115
dywkql,Gefahrenstellen,"Händelstraße, 76185 Karlsruhe, Deutschland",Behoben,2016-07-22T10:07:00+02:00,2016-07-25T15:24:00+02:00,CALL_115
cezxza,Verkehrsverstöße,"Siemensallee, Karlsruhe, Deutschland",Behoben,2016-07-22T09:09:00+02:00,2016-07-26T15:25:00+02:00,CALL_115
l5gshd,Gefahrenstellen,"Friedrich-Weick-Straße, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-07-22T08:54:00+02:00,2016-07-22T08:58:00+02:00,CALL_115
xodoam,Gefahrenstellen,"Hermann-Veit-Straße 7, 76135 Karlsruhe, Deutschland",Eingetroffen,2016-07-22T08:53:00+02:00,2016-07-22T08:53:00+02:00,MOBILE
xgijk0,Ampeln für Fußgänger oder Radfahrer,"Kriegsstraße 252, 76135 Karlsruhe, Deutschland",Abgeschlossen,2016-07-22T08:35:00+02:00,2016-07-28T08:33:00+02:00,MOBILE
hnvnf0,Verunreinigungen,"Willi-Egler-Straße, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-07-22T08:13:00+02:00,2016-07-22T09:37:00+02:00,CALL_115
5cphmp,Gefahrenstellen,"Burgunderpl., 76185 Karlsruhe, Deutschland",Eingetroffen,2016-07-22T08:13:00+02:00,2016-07-22T08:28:00+02:00,CALL_115
eik7ex,Beschilderung,,Behoben,2016-07-22T08:08:00+02:00,2016-07-28T10:42:00+02:00,CALL_115
megk0v,Beschilderung,"Neckarstraße 6, 76199 Karlsruhe, Deutschland",Behoben,2016-07-21T21:23:00+02:00,2016-08-17T08:19:00+02:00,WEB
fadv0r,Verunreinigungen,"Beiertheimer Allee 70, 76137 Karlsruhe, Deutschland",Behoben,2016-07-21T21:01:00+02:00,2016-09-25T22:37:00+02:00,WEB
gjt7jn,Verkehrsverstöße,"Sophienstraße 99, 76135 Karlsruhe, Deutschland",Behoben,2016-07-21T17:45:00+02:00,2016-07-26T15:23:00+02:00,MOBILE
v9hy55,Gefahrenstellen,"Naumburger Str. 9, 76139 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T17:06:00+02:00,2016-07-28T18:58:00+02:00,MOBILE
76abfh,Beschilderung,"Siemensallee 86, 76187 Karlsruhe, Deutschland",Behoben,2016-07-21T17:01:00+02:00,2016-07-27T07:39:00+02:00,CALL_115
s9dcqf,Gefahrenstellen,"Tennesseeallee 92-96, 76149 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T15:46:00+02:00,2016-07-21T15:46:00+02:00,MOBILE
j4nt92,Beschilderung,"Theodor-Heuss-Allee, 76131 Karlsruhe, Deutschland",Behoben,2016-07-21T14:55:00+02:00,2016-07-28T10:50:00+02:00,MOBILE
2ouw1j,Verunreinigungen,"Scheibenhardter Weg, 76199 Karlsruhe, Deutschland",In Arbeit,2016-07-21T14:27:00+02:00,2016-07-25T08:40:00+02:00,CALL_115
shc9s4,Gefahrenstellen,"Eduard-Mörike-Straße, 76199 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T14:19:00+02:00,2016-07-21T14:27:00+02:00,CALL_115
gb41is,Verunreinigungen,"Hansastraße, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T13:59:00+02:00,2016-07-21T14:04:00+02:00,CALL_115
agjiv7,Verunreinigungen,"Sophienstraße 205, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T13:33:00+02:00,2016-07-21T13:37:00+02:00,CALL_115
tvbk3t,Ampel für Kraftfahrzeuge,"Willy-Brandt-Allee, Karlsruhe, Deutschland",Behoben,2016-07-21T13:19:00+02:00,2016-07-22T11:08:00+02:00,CALL_115
vks8cr,Verunreinigungen,"Karl-Flößer-Straße, 76189 Karlsruhe, Deutschland",In Arbeit,2016-07-21T13:10:00+02:00,2016-07-25T08:41:00+02:00,CALL_115
vmxem1,Gefahrenstellen,"Brahmsstraße, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T12:04:00+02:00,2016-07-21T12:06:00+02:00,CALL_115
kxfwqo,Gefahrenstellen,"Langenbruchweg 9, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T11:47:00+02:00,2016-07-21T11:47:00+02:00,MOBILE
ije6f6,Gefahrenstellen,"Langenbruchweg 9, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T11:47:00+02:00,2016-07-21T12:09:00+02:00,MOBILE
xeyb9m,Gefahrenstellen,"Langenbruchweg 9, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T11:46:00+02:00,2016-07-21T11:46:00+02:00,MOBILE
5ehvqq,Gefahrenstellen,"Langenbruchweg 9, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T11:46:00+02:00,2016-07-21T11:46:00+02:00,MOBILE
nbjexr,Gefahrenstellen,,Eingetroffen,2016-07-21T11:34:00+02:00,2016-07-21T11:45:00+02:00,CALL_115
srogwc,Verunreinigungen,"Rudolf-Breitscheid-Straße 2, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T11:28:00+02:00,2016-07-21T11:43:00+02:00,CALL_115
lhnxbm,Straßenbeleuchtung,"Brühlstraße 1, 76227 Karlsruhe, Deutschland",Abgeschlossen,2016-07-21T11:24:00+02:00,2016-07-21T11:37:00+02:00,CALL_115
6ouabb,Gefahrenstellen,"Saarbrücker Str., 76199 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T10:54:00+02:00,2016-07-22T09:42:00+02:00,CALL_115
oobic9,Verkehrsverstöße,"Durmersheimer Str. 6A, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-07-21T10:50:00+02:00,2016-07-26T15:20:00+02:00,MOBILE
yovnum,Verkehrsverstöße,"Durmersheimer Str. 6A, 76185 Karlsruhe, Deutschland",Behoben,2016-07-21T10:50:00+02:00,2016-07-26T15:20:00+02:00,MOBILE
npx926,Verunreinigungen,"Hertzstraße 187, 76187 Karlsruhe, Deutschland",In Arbeit,2016-07-21T10:41:00+02:00,2016-07-21T11:14:00+02:00,CALL_115
ezm6s0,Gefahrenstellen,"Arnikaweg 17, 76149 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T10:16:00+02:00,2016-07-21T10:18:00+02:00,CALL_115
9ajv8w,Gefahrenstellen,"Tiergartenweg, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T09:58:00+02:00,2016-07-26T15:28:00+02:00,WEB
jt78k8,Gefahrenstellen,"Kieferäckerstraße 8, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T09:37:00+02:00,2016-07-21T09:44:00+02:00,CALL_115
6gvvdf,Verunreinigungen,"Marie-Alexandra-Straße 41, 76135 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T08:40:00+02:00,2016-07-21T08:43:00+02:00,CALL_115
6vnmqx,Straßenbeleuchtung,"Koellestraße 24, 76189 Karlsruhe, Deutschland",Behoben,2016-07-21T08:35:00+02:00,2016-07-27T15:20:00+02:00,MOBILE
cf6q00,Gefahrenstellen,"Langenbruchweg, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T08:27:00+02:00,2016-07-21T08:27:00+02:00,MOBILE
5ty9qk,Gefahrenstellen,"Langenbruchweg, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T08:22:00+02:00,2016-07-21T08:22:00+02:00,MOBILE
m06kzy,Gefahrenstellen,"Belchenpl., 76199 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T08:16:00+02:00,2016-07-21T08:16:00+02:00,CALL_115
8zamwi,Verunreinigungen,"Kriegsstraße, Karlsruhe, Deutschland",Eingetroffen,2016-07-21T08:11:00+02:00,2016-07-21T08:14:00+02:00,CALL_115
g5kska,Gefahrenstellen,"Durlacher Allee 108, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T08:08:00+02:00,2016-07-21T08:19:00+02:00,CALL_115
etr5ld,Gefahrenstellen,"Kurzheckweg 27, 76187 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T06:56:00+02:00,2016-07-21T06:56:00+02:00,MOBILE
9ju0iw,Gefahrenstellen,"Kurzheckweg 27, 76187 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T06:55:00+02:00,2016-07-21T06:55:00+02:00,MOBILE
iw2zb8,Gefahrenstellen,"Kurzheckweg 27, 76187 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T06:55:00+02:00,2016-07-21T06:55:00+02:00,MOBILE
35dwbp,Gefahrenstellen,"Edeltrud-Tunnel, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T06:54:00+02:00,2016-07-21T06:54:00+02:00,MOBILE
zy6fgd,Gefahrenstellen,"Edeltrud-Tunnel, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T06:53:00+02:00,2016-07-21T06:53:00+02:00,MOBILE
ubqjqc,Gefahrenstellen,"Honsellstraße 35, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T06:51:00+02:00,2016-07-21T06:51:00+02:00,MOBILE
6kf7rw,Gefahrenstellen,"Honsellstraße 35, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T06:51:00+02:00,2016-07-21T06:51:00+02:00,MOBILE
pnmklm,Gefahrenstellen,"Honsellstraße 35, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T06:50:00+02:00,2016-07-21T06:50:00+02:00,MOBILE
l2unuc,Gefahrenstellen,"Honsellstraße 39, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T06:49:00+02:00,2016-07-21T06:49:00+02:00,MOBILE
gxpe4x,Gefahrenstellen,"Langenbruchweg, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-21T06:49:00+02:00,2016-07-21T08:34:00+02:00,MOBILE
dnzhwa,KA-Feedback Nutzerumfrage,-,Eingetroffen,2016-07-20T20:39:00+02:00,2016-07-20T20:39:00+02:00,WEB
3uagt8,Verunreinigungen,"Herrmann-Leichtlin-Straße 1, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-07-20T17:41:00+02:00,2016-07-20T17:41:00+02:00,WEB
cgnzlu,Verkehrsverstöße,"Gutenbergstraße 1-2, 76135 Karlsruhe, Deutschland",Behoben,2016-07-20T17:16:00+02:00,2016-07-26T15:19:00+02:00,MOBILE
xhlx5d,Verkehrsverstöße,"Am Wetterbach 73, 76228 Karlsruhe, Deutschland",Behoben,2016-07-20T16:55:00+02:00,2016-07-26T15:19:00+02:00,MOBILE
49gu9a,Verunreinigungen,"Sophienstraße 87, 76135 Karlsruhe, Deutschland",Behoben,2016-07-20T16:09:00+02:00,2016-07-26T15:18:00+02:00,WEB
cqizmf,Ampel für Kraftfahrzeuge,"Mitteltorstraße 51, 76149 Karlsruhe, Deutschland",Behoben,2016-07-20T15:36:00+02:00,2016-07-21T07:57:00+02:00,CALL_115
tykraw,Verkehrsverstöße,"Gleiwitzer Str. 1, 76139 Karlsruhe, Deutschland",Behoben,2016-07-20T15:33:00+02:00,2016-08-25T16:02:00+02:00,CALL_115
cuyfpa,Verkehrsverstöße,"Pfinzstraße, 76227 Karlsruhe, Deutschland",Behoben,2016-07-20T12:04:00+02:00,2016-07-26T15:16:00+02:00,CALL_115
1abx1r,Straßenbeleuchtung,"Friedrich-Naumann-Straße 1, 76187 Karlsruhe, Deutschland",Behoben,2016-07-20T11:17:00+02:00,2016-07-22T10:01:00+02:00,CALL_115
t5ijvt,Gefahrenstellen,"Woerishofferstraße 4, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-07-20T10:44:00+02:00,2016-07-20T10:49:00+02:00,CALL_115
38ekyw,Gefahrenstellen,"Pfizerstraße 1, 76139 Karlsruhe, Deutschland",Eingetroffen,2016-07-20T09:09:00+02:00,2016-07-20T09:09:00+02:00,MOBILE
5purn3,Gefahrenstellen,"Pfizerstraße 1, 76139 Karlsruhe, Deutschland",Eingetroffen,2016-07-20T09:08:00+02:00,2016-07-20T09:08:00+02:00,MOBILE
nkrzq8,Beschilderung,"Gebrüder-Himmelheber-Straße, 76135 Karlsruhe, Deutschland",Behoben,2016-07-20T08:32:00+02:00,2016-08-09T08:05:00+02:00,CALL_115
m7ilhk,Gefahrenstellen,"Weiherfeldstraße, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-20T08:08:00+02:00,2016-07-20T08:08:00+02:00,MOBILE
jmegzq,Gefahrenstellen,"Weiherfeldstraße, 76137 Karlsruhe, Deutschland",Behoben,2016-07-20T08:07:00+02:00,2016-11-03T12:18:00+01:00,MOBILE
3yog2u,Gefahrenstellen,"Weiherfeldstraße, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-20T08:07:00+02:00,2016-07-20T08:07:00+02:00,MOBILE
x52zvn,Verkehrsverstöße,"Willy-Andreas-Allee 7, 76131 Karlsruhe, Deutschland",Eingetroffen,2016-07-20T07:37:00+02:00,2016-07-20T07:37:00+02:00,MOBILE
h2puks,Straßenbeleuchtung,"Renckstraße 3, 76133 Karlsruhe, Deutschland",Behoben,2016-07-20T06:48:00+02:00,2016-07-22T10:01:00+02:00,MOBILE
ekzsmv,Verunreinigungen,"Händelstraße 1, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-07-20T06:20:00+02:00,2016-07-20T06:20:00+02:00,MOBILE
tcvol3,Verunreinigungen,"Händelstraße 1, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-07-20T06:19:00+02:00,2016-07-20T06:19:00+02:00,MOBILE
f3z0fh,Gefahrenstellen,"Edeltrud-Tunnel, 76135 Karlsruhe, Deutschland",Eingetroffen,2016-07-19T18:36:00+02:00,2016-07-19T18:36:00+02:00,MOBILE
xjzamf,Gefahrenstellen,"Edeltrud-Tunnel, 76135 Karlsruhe, Deutschland",Eingetroffen,2016-07-19T18:36:00+02:00,2016-07-19T18:36:00+02:00,MOBILE
bjlemg,Verkehrsverstöße,"Renckstraße 3, 76133 Karlsruhe, Deutschland",Eingetroffen,2016-07-19T15:58:00+02:00,2016-07-19T15:58:00+02:00,MOBILE
0llw2y,Beschilderung,"August-Dürr-Straße 12, 76133 Karlsruhe, Deutschland",Behoben,2016-07-19T15:45:00+02:00,2016-07-26T07:31:00+02:00,MOBILE
dtpe1g,Beschilderung,"August-Dürr-Straße 12, 76133 Karlsruhe, Deutschland",Behoben,2016-07-19T15:44:00+02:00,2016-07-26T07:29:00+02:00,MOBILE
cmsoxy,KA-Feedback Nutzerumfrage,"Renckstraße 3, 76133 Karlsruhe, Deutschland",Eingetroffen,2016-07-19T15:31:00+02:00,2016-07-19T15:31:00+02:00,MOBILE
ajuesc,Verunreinigungen,"Auf den Lohn 7A, 76227 Karlsruhe, Deutschland",Eingetroffen,2016-07-19T14:04:00+02:00,2016-07-19T14:08:00+02:00,CALL_115
u4s7mb,Verkehrsverstöße,"Pfinztalstraße 14, 76227 Karlsruhe, Deutschland",Eingetroffen,2016-07-19T12:01:00+02:00,2016-07-19T12:01:00+02:00,MOBILE
rng0et,Verkehrsverstöße,"Pfinztalstraße 12, 76227 Karlsruhe, Deutschland",Eingetroffen,2016-07-19T11:57:00+02:00,2016-07-19T11:57:00+02:00,MOBILE
ep9joo,Gefahrenstellen,"Boettgestraße, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-07-19T10:57:00+02:00,2016-07-19T10:58:00+02:00,CALL_115
ahwshj,Verunreinigungen,"Hardtstraße 25, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-07-19T10:37:00+02:00,2016-07-19T10:39:00+02:00,CALL_115
y3tpfv,Verunreinigungen,"Kärcherstraße, 76185 Karlsruhe, Deutschland",In Arbeit,2016-07-19T10:01:00+02:00,2016-07-19T10:25:00+02:00,CALL_115
uddmjk,Verunreinigungen,"Nancystraße, 76187 Karlsruhe, Deutschland",Eingetroffen,2016-07-19T09:43:00+02:00,2016-07-19T09:48:00+02:00,CALL_115
3jechi,Straßenbeleuchtung,"Seldeneckstraße 42, 76185 Karlsruhe, Deutschland",Behoben,2016-07-19T09:08:00+02:00,2016-07-20T10:17:00+02:00,CALL_115
kytekd,Beschilderung,"Seldeneckstraße 44, 76185 Karlsruhe, Deutschland",Behoben,2016-07-19T09:00:00+02:00,2016-07-28T10:43:00+02:00,CALL_115
4dxled,Beschilderung,"Rastatter Str., 76199 Karlsruhe, Deutschland",Behoben,2016-07-19T08:37:00+02:00,2016-07-28T06:52:00+02:00,CALL_115
rfw6nb,Ampel für Kraftfahrzeuge,"Ludwig-Erhard-Allee 1a, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-07-19T08:31:00+02:00,2016-07-19T12:41:00+02:00,CALL_115
t4cb8w,Verunreinigungen,"Stresemannstraße 64, 76187 Karlsruhe, Deutschland",Eingetroffen,2016-07-19T08:24:00+02:00,2016-07-19T08:26:00+02:00,CALL_115
gdur2e,Beschilderung,"Rheinbergstraße 24, 76187 Karlsruhe, Deutschland",Behoben,2016-07-19T08:11:00+02:00,2016-07-26T07:28:00+02:00,CALL_115
c4s93p,Beschilderung,"Bannwaldallee 46, 76185 Karlsruhe, Deutschland",Behoben,2016-07-19T08:02:00+02:00,2016-07-26T07:30:00+02:00,CALL_115
ld1gko,Verunreinigungen,"Am Stadtgarten 3, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-18T19:05:00+02:00,2016-07-18T19:05:00+02:00,MOBILE
bhaw6p,Verkehrsverstöße,"Scheffelstraße 33, 76135 Karlsruhe, Deutschland",Behoben,2016-07-18T18:16:00+02:00,2016-07-26T15:14:00+02:00,MOBILE
ibo2ue,Beschilderung,"Ettlinger Str. 47, 76137 Karlsruhe, Deutschland",Behoben,2016-07-18T15:18:00+02:00,2016-07-26T07:31:00+02:00,MOBILE
zjek2t,Beschilderung,"Ettlinger Str. 47, 76137 Karlsruhe, Deutschland",Behoben,2016-07-18T15:14:00+02:00,2016-07-26T07:33:00+02:00,MOBILE
q4imw9,Beschilderung,"Ettlinger Str. 47, 76137 Karlsruhe, Deutschland",Behoben,2016-07-18T15:12:00+02:00,2016-07-26T07:33:00+02:00,MOBILE
hhyxj8,Beschilderung,"Ettlinger Str. 47, 76137 Karlsruhe, Deutschland",Behoben,2016-07-18T15:12:00+02:00,2016-07-26T07:33:00+02:00,MOBILE
jj0grl,Verunreinigungen,"Vorderstraße, 76189 Karlsruhe, Deutschland",Eingetroffen,2016-07-18T14:13:00+02:00,2016-07-18T14:16:00+02:00,CALL_115
fusjtw,Verunreinigungen,"Ob der Eichhälden, 76228 Karlsruhe, Deutschland",In Arbeit,2016-07-18T13:32:00+02:00,2016-07-19T09:38:00+02:00,CALL_115
g4uuwb,Gefahrenstellen,"Petergraben, 76135 Karlsruhe, Deutschland",Eingetroffen,2016-07-18T12:47:00+02:00,2016-07-18T12:48:00+02:00,CALL_115
jfuzqw,Verunreinigungen,"Gutenbergstraße, 76135 Karlsruhe, Deutschland",Eingetroffen,2016-07-18T12:17:00+02:00,2016-07-18T12:18:00+02:00,CALL_115
afashc,Verkehrsverstöße,"Elsa-Brändström-Straße, 76228 Karlsruhe, Deutschland",Behoben,2016-07-18T11:46:00+02:00,2016-07-26T15:13:00+02:00,CALL_115
s29bnn,Verunreinigungen,,Behoben,2016-07-18T11:43:00+02:00,2016-07-26T15:11:00+02:00,CALL_115
zcf9a0,Verkehrsverstöße,"Daxlander Str. 15, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-07-18T11:38:00+02:00,2016-07-18T11:41:00+02:00,CALL_115
wzlxiw,Verunreinigungen,"Delawarestraße 21, 76149 Karlsruhe, Deutschland",Eingetroffen,2016-07-18T10:58:00+02:00,2016-07-18T11:01:00+02:00,CALL_115
b3hr8d,Beschilderung,"Schwindstraße 1, 76135 Karlsruhe, Deutschland",Behoben,2016-07-18T10:27:00+02:00,2016-07-26T15:11:00+02:00,CALL_115
gledek,Verkehrsverstöße,"Sedanstraße 6, 76185 Karlsruhe, Deutschland",Behoben,2016-07-18T10:16:00+02:00,2016-07-26T15:12:00+02:00,CALL_115
p6v10b,Straßenbeleuchtung,"Arnikaweg, 76149 Karlsruhe, Deutschland",Abgeschlossen,2016-07-18T09:50:00+02:00,2016-07-18T14:46:00+02:00,CALL_115
zvuqcm,Gefahrenstellen,"Morgenstraße 35, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-07-18T09:25:00+02:00,2016-07-18T09:27:00+02:00,CALL_115
ehv2pg,Verunreinigungen,"Schloßpl. 10, 76131 Karlsruhe, Deutschland",Eingetroffen,2016-07-18T09:22:00+02:00,2016-07-18T09:22:00+02:00,MOBILE
zlzmcw,Gefahrenstellen,"Sternbergstraße, 76131 Karlsruhe, Deutschland",Eingetroffen,2016-07-18T08:34:00+02:00,2016-07-18T15:26:00+02:00,CALL_115
y9lh97,Gefahrenstellen,"Käthe-Kollwitz-Straße 33, 76227 Karlsruhe, Deutschland",Eingetroffen,2016-07-18T08:02:00+02:00,2016-07-18T08:06:00+02:00,CALL_115
1fk40a,Straßenbeleuchtung,"Durlacher Allee 102, 76137 Karlsruhe, Deutschland",Behoben,2016-07-18T00:49:00+02:00,2016-07-19T07:58:00+02:00,WEB
hcpoab,Straßenbeleuchtung,"Durlacher Allee, 76227 Karlsruhe, Deutschland",Behoben,2016-07-18T00:45:00+02:00,2016-07-22T09:59:00+02:00,WEB
cdx4fj,Straßenbeleuchtung,"Durlacher Allee 111, 76137 Karlsruhe, Deutschland",Behoben,2016-07-18T00:41:00+02:00,2016-07-22T10:00:00+02:00,WEB
ukvksx,Straßenbeleuchtung,"Durlacher Allee 89, 76131 Karlsruhe, Deutschland",Behoben,2016-07-18T00:36:00+02:00,2016-07-19T08:01:00+02:00,WEB
eh5fto,Straßenbeleuchtung,"Durlacher Allee 66, 76137 Karlsruhe, Deutschland",Behoben,2016-07-18T00:35:00+02:00,2016-07-19T08:02:00+02:00,WEB
znbkmo,Straßenbeleuchtung,"Durlacher Allee 87, 76131 Karlsruhe, Deutschland",Behoben,2016-07-18T00:34:00+02:00,2016-07-19T08:02:00+02:00,WEB
opb8nb,Straßenbeleuchtung,"Durlacher Allee 87, 76131 Karlsruhe, Deutschland",Behoben,2016-07-18T00:33:00+02:00,2016-07-19T08:12:00+02:00,WEB
vmtfsq,Straßenbeleuchtung,"Durlacher Allee 87, 76131 Karlsruhe, Deutschland",Behoben,2016-07-18T00:32:00+02:00,2016-07-19T08:13:00+02:00,WEB
dhw5j7,Straßenbeleuchtung,"Durlacher Allee 87, 76131 Karlsruhe, Deutschland",Behoben,2016-07-18T00:31:00+02:00,2016-07-19T08:03:00+02:00,WEB
uwuowm,Straßenbeleuchtung,"Durlacher Allee 87, 76131 Karlsruhe, Deutschland",Behoben,2016-07-18T00:29:00+02:00,2016-07-19T08:03:00+02:00,WEB
pwimsq,Straßenbeleuchtung,"Durlacher Allee 87, 76131 Karlsruhe, Deutschland",Behoben,2016-07-18T00:28:00+02:00,2016-07-19T08:04:00+02:00,WEB
iispea,Straßenbeleuchtung,"Durlacher Allee 66, 76137 Karlsruhe, Deutschland",Behoben,2016-07-18T00:26:00+02:00,2016-07-19T08:04:00+02:00,WEB
3x9pd5,Straßenbeleuchtung,"Durlacher Allee 66, 76137 Karlsruhe, Deutschland",Behoben,2016-07-18T00:23:00+02:00,2016-07-19T08:05:00+02:00,WEB
xb0pjz,Straßenbeleuchtung,"Durlacher Allee 87, 76131 Karlsruhe, Deutschland",Behoben,2016-07-18T00:21:00+02:00,2016-07-19T08:05:00+02:00,WEB
c3k7fo,Straßenbeleuchtung,"Durlacher Allee 87, 76131 Karlsruhe, Deutschland",Behoben,2016-07-18T00:20:00+02:00,2016-07-19T08:18:00+02:00,WEB
dn7lsw,Straßenbeleuchtung,"Durlacher Allee 87, 76131 Karlsruhe, Deutschland",Behoben,2016-07-18T00:18:00+02:00,2016-07-19T08:18:00+02:00,WEB
1cciod,Straßenbeleuchtung,"Durlacher Allee 66, 76137 Karlsruhe, Deutschland",Behoben,2016-07-18T00:15:00+02:00,2016-07-19T08:22:00+02:00,WEB
tewy5p,Straßenbeleuchtung,"Durlacher Allee 89A, 76131 Karlsruhe, Deutschland",Behoben,2016-07-18T00:13:00+02:00,2016-07-19T08:22:00+02:00,WEB
mfov33,Straßenbeleuchtung,"Durlacher Allee 89A, 76131 Karlsruhe, Deutschland",Behoben,2016-07-18T00:11:00+02:00,2016-07-20T10:20:00+02:00,WEB
lyuzze,Straßenbeleuchtung,"Durlacher Allee 89A, 76131 Karlsruhe, Deutschland",Behoben,2016-07-18T00:09:00+02:00,2016-07-20T10:21:00+02:00,WEB
nfafjk,Straßenbeleuchtung,"Durlacher Allee 89A, 76131 Karlsruhe, Deutschland",Behoben,2016-07-18T00:07:00+02:00,2016-07-19T08:22:00+02:00,WEB
anbecr,Verkehrsverstöße,"Yorckstraße 22, 76185 Karlsruhe, Deutschland",Behoben,2016-07-17T17:33:00+02:00,2016-07-26T15:10:00+02:00,MOBILE
qigmsm,Verunreinigungen,"Ahaweg 6, 76131 Karlsruhe, Deutschland",Eingetroffen,2016-07-17T14:11:00+02:00,2016-07-17T14:11:00+02:00,MOBILE
